START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,13.93,13.93,2,13.78,13.78,1,13.69,13.69,4,14.05,14.05,5,14.18,14.18,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Semifinals,2
3,10.69,24.62,2,10.65,24.43,1,10.72,24.41,5,10.84,24.89,4,10.57,24.75,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Semifinals,2
3,9.94,34.56,1,9.95,34.38,2,10.07,34.48,5,9.86,34.75,4,9.84,34.59,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Semifinals,2
1,9.65,44.21,2,9.89,44.27,3,9.97,44.45,5,9.92,44.67,4,9.91,44.50,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Semifinals,2
1,9.42,53.63,2,9.47,53.74,4,9.55,54.00,5,9.50,54.17,3,9.35,53.85,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Semifinals,2
1,9.54,1:03.17,2,9.53,1:03.27,4,9.52,1:03.52,5,9.48,1:03.65,3,9.49,1:03.34,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Semifinals,2
1,9.58,1:12.75,2,9.60,1:12.87,4,9.59,1:13.11,5,9.58,1:13.23,3,9.62,1:12.96,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Semifinals,2
1,9.62,1:22.37,2,9.59,1:22.46,4,9.61,1:22.72,5,9.58,1:22.81,3,9.59,1:22.55,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Semifinals,2
1,9.61,1:31.98,2,9.67,1:32.13,4,9.72,1:32.44,5,9.69,1:32.50,3,9.75,1:32.30,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Semifinals,2
