START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
,,,3,12.72,12.72,,,,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.57,21.95,2,9.52,22.24,3,9.70,22.39,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.48,31.43,2,9.41,31.66,3,9.44,31.84,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.31,40.75,2,9.25,40.92,3,9.38,41.22,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.17,49.93,2,9.21,50.14,3,9.37,50.60,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.25,59.18,2,9.46,59.60,3,9.36,59.96,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.41,1:08.60,2,9.46,1:09.06,3,9.17,1:09.14,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.40,1:18.00,2,9.20,1:18.26,3,9.31,1:18.45,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.44,1:27.45,2,9.31,1:27.57,3,9.29,1:27.75,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.37,1:36.82,2,9.32,1:36.90,3,9.23,1:36.99,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.23,1:46.06,2,9.39,1:46.29,3,9.41,1:46.40,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.36,1:55.42,2,9.56,1:55.86,3,9.68,1:56.08,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.25,2:04.68,2,9.31,2:05.18,3,9.32,2:05.40,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.31,2:14.00,2,10.11,2:15.29,3,10.28,2:15.69,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.53,2:23.53,2,9.67,2:24.97,3,9.65,2:25.34,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.45,2:32.98,3,9.61,2:34.58,2,9.21,2:34.56,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.39,2:42.38,2,9.43,2:44.02,3,9.63,2:44.19,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.31,2:51.70,2,9.67,2:53.70,3,9.70,2:53.90,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.37,3:01.08,2,9.55,3:03.26,3,9.60,3:03.50,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.53,3:10.61,2,9.53,3:12.79,3,9.56,3:13.07,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.54,3:20.15,2,9.63,3:22.43,3,9.39,3:22.46,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.53,3:29.68,3,9.88,3:32.31,2,9.35,3:31.82,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.31,3:38.99,3,9.54,3:41.86,2,9.55,3:41.37,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.43,3:48.42,3,9.67,3:51.54,2,9.51,3:50.89,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.53,3:57.96,3,9.48,4:01.02,2,9.50,4:00.39,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.40,4:07.36,3,9.62,4:10.64,2,9.55,4:09.94,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
1,9.69,4:17.049,3,9.71,4:20.341,2,9.72,4:19.660,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",3000mRelay,w,Heats,1
