START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,12.45,12.45,4,12.72,12.72,1,12.40,12.40,3,12.59,12.59,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,9.22,21.67,4,9.19,21.91,1,9.07,21.47,3,9.16,21.75,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,9.00,30.67,4,8.99,30.90,1,9.02,30.49,3,8.95,30.70,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.95,39.62,4,8.96,39.86,1,9.05,39.54,3,9.02,39.72,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,9.12,48.74,4,9.26,49.12,1,9.06,48.60,3,9.16,48.88,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,9.02,57.76,4,9.01,58.13,1,9.04,57.64,3,9.03,57.91,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.90,1:06.66,4,8.82,1:06.95,1,8.92,1:06.56,3,8.86,1:06.77,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.75,1:15.41,4,8.79,1:15.74,1,8.72,1:15.28,3,8.82,1:15.59,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,9.03,1:24.44,4,8.91,1:24.65,1,9.09,1:24.37,3,8.92,1:24.51,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.96,1:33.40,4,8.97,1:33.62,1,8.94,1:33.31,3,8.99,1:33.50,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.92,1:42.32,4,9.12,1:42.74,1,8.93,1:42.24,3,8.98,1:42.48,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.97,1:51.29,4,8.89,1:51.63,1,8.96,1:51.20,3,8.98,1:51.46,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.80,2:00.09,4,8.80,2:00.43,1,8.77,1:59.97,3,8.89,2:00.35,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.66,2:08.75,3,8.47,2:08.90,1,8.69,2:08.66,4,8.70,2:09.05,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.81,2:17.56,3,8.74,2:17.64,1,8.79,2:17.45,4,8.69,2:17.74,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.84,2:26.40,3,8.83,2:26.47,1,8.86,2:26.31,4,8.88,2:26.62,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.89,2:35.29,3,8.92,2:35.39,1,8.88,2:35.19,4,8.98,2:35.60,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.86,2:44.15,3,8.99,2:44.38,1,8.85,2:44.04,4,8.93,2:44.53,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.89,2:53.04,3,8.78,2:53.16,1,8.90,2:52.94,4,8.87,2:53.40,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.78,3:01.82,3,8.76,3:01.92,1,8.73,3:01.67,4,8.76,3:02.16,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.73,3:10.55,3,8.74,3:10.66,1,8.80,3:10.47,4,8.65,3:10.81,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.74,3:19.29,3,8.71,3:19.37,1,8.70,3:19.17,4,8.77,3:19.58,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.84,3:28.13,3,8.87,3:28.24,1,8.85,3:28.02,4,8.90,3:28.48,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
2,8.82,3:36.95,3,8.84,3:37.08,1,8.87,3:36.89,4,8.87,3:37.35,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,3
