START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
5,8.98,8.98,4,8.87,8.87,7,9.28,9.28,3,8.84,8.84,1,8.66,8.66,2,8.76,8.76,6,9.02,9.02,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,14
3,11.43,20.41,3,11.54,20.41,7,11.55,20.83,2,11.45,20.29,1,11.60,20.26,5,11.68,20.44,6,11.72,20.74,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,14
4,10.47,30.88,3,10.44,30.85,7,10.36,31.19,2,10.48,30.77,1,10.44,30.70,5,10.57,31.01,6,10.42,31.16,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,14
4,10.51,41.39,3,10.45,41.30,5,10.22,41.41,2,10.42,41.19,1,10.41,41.11,6,10.41,41.42,7,10.49,41.65,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,14
6,10.80,52.19,3,10.48,51.78,4,10.56,51.97,2,10.49,51.68,1,10.42,51.53,5,10.63,52.05,7,10.73,52.38,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,14
6,10.19,1:02.38,3,10.37,1:02.15,4,10.30,1:02.27,2,10.39,1:02.07,1,10.42,1:01.95,5,10.32,1:02.37,7,10.32,1:02.70,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,14
6,10.29,1:12.67,4,10.29,1:12.44,2,10.02,1:12.29,3,10.26,1:12.33,1,10.30,1:12.25,5,10.21,1:12.58,7,10.17,1:12.87,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,14
6,9.71,1:22.38,4,9.59,1:22.03,3,9.59,1:21.88,2,9.42,1:21.75,1,9.41,1:21.66,5,9.65,1:22.23,7,9.95,1:22.82,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,14
6,9.79,1:32.17,4,9.43,1:31.46,3,9.45,1:31.33,2,9.44,1:31.19,1,9.46,1:31.12,5,9.60,1:31.83,7,10.26,1:33.08,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,14
6,9.95,1:42.12,4,9.47,1:40.93,3,9.44,1:40.77,2,9.44,1:40.63,1,9.41,1:40.53,5,10.12,1:41.95,7,11.06,1:44.14,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,14
5,10.37,1:52.49,4,9.69,1:50.62,3,9.37,1:50.14,2,9.39,1:50.02,1,9.41,1:49.94,6,10.59,1:52.54,7,11.27,1:55.41,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,14
5,10.65,2:03.14,4,10.26,2:00.88,2,9.41,1:59.55,3,9.65,1:59.67,1,9.47,1:59.41,6,11.68,2:04.22,7,11.59,2:07.00,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,14
5,11.03,2:14.17,4,10.91,2:11.79,2,9.56,2:09.11,3,9.51,2:09.18,1,9.61,2:09.02,6,12.46,2:16.68,7,13.36,2:20.36,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,14
5,11.26,2:25.43,4,11.42,2:23.21,2,,2:19.243,3,,2:19.265,1,10.15,2:19.152,6,12.36,2:29.04,7,12.20,2:32.526,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,14
