START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,9.78,9.78,3,9.87,9.87,5,10.26,10.26,6,10.49,10.49,4,10.08,10.08,1,9.60,9.60,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Heats,1
2,13.48,23.26,3,13.50,23.37,5,13.43,23.69,6,13.31,23.80,4,13.45,23.53,1,13.55,23.15,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Heats,1
2,12.84,36.10,4,12.93,36.30,6,12.90,36.59,3,12.36,36.16,5,12.93,36.46,1,12.81,35.96,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Heats,1
5,12.06,48.16,2,11.80,48.10,1,11.42,48.01,4,11.97,48.13,6,11.86,48.32,3,12.14,48.10,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Heats,1
6,10.22,58.38,4,10.21,58.31,1,10.12,58.13,3,10.08,58.21,2,9.84,58.16,5,10.26,58.36,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Heats,1
5,9.73,1:08.11,4,9.66,1:07.97,2,9.61,1:07.74,3,9.64,1:07.85,1,9.39,1:07.55,6,9.88,1:08.24,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Heats,1
5,9.41,1:17.52,4,9.53,1:17.50,1,9.48,1:17.22,3,9.58,1:17.43,2,9.76,1:17.31,6,9.45,1:17.69,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Heats,1
5,9.64,1:27.16,4,9.54,1:27.04,1,9.47,1:26.69,3,9.51,1:26.94,2,9.50,1:26.81,6,9.59,1:27.28,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Heats,1
3,9.14,1:36.30,5,9.32,1:36.36,1,9.40,1:36.09,4,9.41,1:36.35,2,9.38,1:36.19,6,9.30,1:36.58,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Heats,1
3,9.28,1:45.58,5,9.40,1:45.76,1,9.21,1:45.30,4,9.32,1:45.67,2,9.21,1:45.40,6,9.48,1:46.06,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Heats,1
4,9.32,1:54.90,5,9.17,1:54.93,1,9.09,1:54.39,3,9.01,1:54.68,2,9.09,1:54.49,6,9.59,1:55.65,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Heats,1
4,10.24,2:05.14,6,33.99,2:28.92,1,9.10,2:03.49,3,9.06,2:03.74,2,9.12,2:03.61,5,10.03,2:05.68,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Heats,1
4,10.18,2:15.32,6,14.10,2:43.02,1,9.12,2:12.61,3,9.09,2:12.83,2,9.15,2:12.76,5,10.54,2:16.22,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Heats,1
0,,PEN,5,12.07,2:55.087,1,9.25,2:21.859,2,9.09,2:21.921,3,9.37,2:22.126,4,11.11,2:27.328,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Heats,1
