START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
,,,1,15.53,15.53,2,15.66,,3,15.87,15.87,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
1,,15.40,2,12.55,28.08,3,12.57,,4,12.43,28.30,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
1,24.06,39.46,2,11.60,39.68,3,11.57,,4,11.65,39.95,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
1,10.86,50.32,2,10.82,50.50,3,10.85,,4,10.81,50.76,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
1,10.63,1:00.95,2,10.58,1:01.08,3,10.53,,4,10.62,1:01.38,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
1,10.67,1:11.62,2,10.65,1:11.73,3,10.67,,4,10.59,1:11.97,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
1,10.79,1:22.41,2,10.82,1:22.55,4,10.84,,3,10.65,1:22.62,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
1,10.93,1:33.34,2,10.90,1:33.45,3,10.85,,4,10.94,1:33.56,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
1,10.87,1:44.21,2,10.94,1:44.39,3,10.95,,4,11.09,1:44.65,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
1,10.32,1:54.53,2,10.26,1:54.65,3,10.27,,4,10.25,1:54.90,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
1,10.30,2:04.83,2,10.27,2:04.92,3,10.28,,4,10.30,2:05.20,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
1,10.22,2:15.05,2,10.21,2:15.13,3,10.17,,4,10.13,2:15.33,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
1,10.45,2:25.50,1,10.37,2:25.50,3,10.42,,4,10.47,2:25.80,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
2,10.00,2:35.50,1,9.85,2:35.35,3,9.97,,4,9.88,2:35.68,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
2,9.83,2:45.33,1,9.94,2:45.29,3,9.86,,4,9.86,2:45.54,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
2,9.74,2:55.07,1,9.61,2:54.90,3,9.74,,4,9.80,2:55.34,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
4,11.88,3:06.95,1,9.51,3:04.41,2,9.48,,3,9.57,3:04.91,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
4,8.70,3:15.65,1,9.44,3:13.85,2,9.29,,3,9.17,3:14.08,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
4,8.65,3:24.30,1,8.46,3:22.31,2,8.64,,3,8.76,3:22.84,2017-2018,Audi ISU World Cup 2017/18 - Budapest (HUN),5000mRelay,m,Quarterfinals,2
