START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,8.560,8.560,3,8.650,8.650,5,9.030,9.030,1,8.360,8.360,6,9.140,9.140,4,9.020,9.020,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),w,RepFinalA,1
1,11.000,19.570,2,10.970,19.630,5,11.050,20.080,3,11.400,19.770,6,10.950,20.100,4,10.970,19.990,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),w,RepFinalA,1
3,11.950,31.520,2,11.860,31.490,6,11.810,31.890,1,10.390,30.160,5,11.750,31.850,4,11.580,31.580,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),w,RepFinalA,1
2,11.660,43.190,6,11.960,43.460,1,11.160,43.050,3,13.080,43.250,5,11.590,43.450,4,11.680,43.260,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),w,RepFinalA,1
5,11.220,54.410,4,10.780,54.250,2,11.010,54.070,3,10.890,54.140,1,10.570,54.030,6,11.170,54.430,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),w,RepFinalA,1
4,10.670,1:05.090,3,10.600,1:04.850,1,10.700,1:04.770,5,10.980,1:05.130,2,10.820,1:04.850,6,10.710,1:05.140,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),w,RepFinalA,1
5,11.340,1:16.430,2,11.340,1:16.200,3,11.550,1:16.330,4,11.220,1:16.350,1,11.190,1:16.050,6,11.470,1:16.620,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),w,RepFinalA,1
2,10.290,1:26.720,3,10.700,1:26.900,1,10.340,1:26.670,4,10.570,1:26.920,5,10.950,1:27.010,6,10.740,1:27.370,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),w,RepFinalA,1
1,9.880,1:36.610,5,10.210,1:37.120,3,10.240,1:36.910,4,10.100,1:37.030,2,9.880,1:36.900,6,9.860,1:37.230,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),w,RepFinalA,1
2,10.420,1:47.040,3,10.030,1:47.150,1,9.780,1:46.690,5,10.250,1:47.290,4,10.340,1:47.240,6,10.180,1:47.410,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),w,RepFinalA,1
3,10.090,1:57.130,4,9.990,1:57.150,2,10.260,1:56.950,1,9.390,1:56.680,5,10.090,1:57.340,6,10.100,1:57.510,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),w,RepFinalA,1
3,10.000,2:07.140,4,10.290,2:07.440,2,9.790,2:06.750,1,9.940,2:06.630,5,10.200,2:07.540,6,10.130,2:07.640,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),w,RepFinalA,1
4,10.640,2:17.780,5,10.360,2:17.810,1,9.900,2:16.650,2,10.090,2:16.730,3,10.190,2:17.730,6,10.350,2:18.000,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),w,RepFinalA,1
4,10.590,2:28.380,3,10.540,2:28.350,1,10.170,2:26.820,2,10.110,2:26.840,5,10.760,2:28.500,6,10.620,2:28.620,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),w,RepFinalA,1
