START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
8,10.88,10.88,1,10.50,10.50,5,10.68,10.68,6,10.69,10.69,7,10.77,,3,10.62,10.62,4,10.66,10.66,2,10.57,10.57,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,2
7,14.37,25.25,2,14.39,24.89,3,14.24,24.92,5,14.41,25.10,6,14.34,,4,14.35,24.97,1,14.04,24.70,8,14.73,25.30,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,2
7,13.43,38.68,4,13.51,38.40,1,13.08,38.00,6,13.52,38.62,2,13.01,,5,13.52,38.49,3,13.52,38.22,8,13.52,38.82,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,2
7,12.73,51.41,5,12.78,51.18,1,12.76,50.76,6,12.69,51.31,2,12.80,,4,12.65,51.14,3,12.80,51.02,8,12.72,51.54,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,2
6,11.70,1:03.11,3,11.76,1:02.94,1,12.06,1:02.82,7,11.90,1:03.21,2,11.99,,5,11.94,1:03.08,4,12.04,1:03.06,8,11.84,1:03.38,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,2
3,10.59,1:13.70,4,10.85,1:13.79,1,10.68,1:13.50,7,10.80,1:14.01,2,10.69,,5,10.77,1:13.85,6,10.82,1:13.88,8,10.72,1:14.10,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,2
4,10.47,1:24.17,5,10.50,1:24.29,1,10.45,1:23.95,7,10.50,1:24.51,3,10.43,,2,10.15,1:24.00,6,10.54,1:24.42,8,10.51,1:24.61,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,2
3,10.34,1:34.51,4,10.29,1:34.58,1,10.30,1:34.25,7,10.27,1:34.78,6,10.70,,2,10.35,1:34.35,5,10.30,1:34.72,8,10.30,1:34.91,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,2
4,10.27,1:44.78,3,10.10,1:44.68,1,10.25,1:44.50,6,10.17,1:44.95,8,31.95,,2,10.23,1:44.58,5,10.13,1:44.85,7,10.14,1:45.05,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,2
4,10.18,1:54.96,3,10.17,1:54.85,1,10.17,1:54.67,6,10.23,1:55.18,8,19.29,,2,10.15,1:54.73,5,10.25,1:55.10,7,10.24,1:55.29,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,2
4,9.75,2:04.71,1,9.52,2:04.37,2,9.86,2:04.53,6,10.06,2:05.24,8,16.89,,3,9.95,2:04.68,5,10.05,2:05.15,7,10.12,2:05.41,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,2
3,9.27,2:13.98,1,9.26,2:13.63,2,9.30,2:13.83,5,10.11,2:15.35,8,12.67,2:55.53,4,9.85,2:14.53,5,10.20,2:15.35,7,10.20,2:15.61,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,2
3,9.52,2:23.50,1,9.51,2:23.14,2,9.43,2:23.26,5,10.49,2:25.84,,,,4,10.06,2:24.59,7,11.06,2:26.41,6,10.52,2:26.13,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,2
3,9.87,2:33.37,1,9.67,2:32.81,2,9.72,2:32.98,5,10.67,2:36.51,,,,4,10.58,2:35.17,7,11.35,2:37.76,6,10.87,2:37.00,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,2
