START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,9.67,9.67,1,9.42,9.42,5,9.96,9.96,3,9.71,9.71,6,10.09,10.09,7,10.14,10.14,4,9.74,9.74,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Rep.Quarterfinals,3
3,12.90,22.57,2,13.06,22.48,5,13.02,22.98,4,13.00,22.71,6,13.00,23.09,7,13.06,23.20,1,12.61,22.35,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Rep.Quarterfinals,3
4,12.80,35.37,1,12.65,35.13,5,12.70,35.68,3,12.62,35.33,6,12.72,35.81,7,12.74,35.94,2,12.88,35.23,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Rep.Quarterfinals,3
4,12.33,47.70,1,12.27,47.40,5,12.19,47.87,3,12.28,47.61,6,12.19,48.00,7,12.15,48.09,2,12.27,47.50,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Rep.Quarterfinals,3
5,11.87,59.57,3,11.99,59.39,2,11.48,59.35,4,11.85,59.46,6,11.77,59.77,7,11.78,59.87,1,11.81,59.31,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Rep.Quarterfinals,3
5,10.57,1:10.14,4,10.68,1:10.07,2,10.49,1:09.84,1,10.22,1:09.68,6,10.54,1:10.31,7,10.52,1:10.39,3,10.65,1:09.96,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Rep.Quarterfinals,3
5,10.15,1:20.29,4,10.15,1:20.22,1,10.10,1:19.94,2,10.27,1:19.95,6,10.10,1:20.41,6,10.02,1:20.41,3,10.16,1:20.12,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Rep.Quarterfinals,3
5,9.97,1:30.26,4,10.03,1:30.25,2,10.06,1:30.00,3,10.14,1:30.09,7,9.94,1:30.35,1,9.57,1:29.98,6,10.19,1:30.31,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Rep.Quarterfinals,3
4,9.18,1:39.44,3,9.11,1:39.36,2,9.26,1:39.26,5,9.51,1:39.60,6,9.27,1:39.62,1,9.25,1:39.23,7,9.42,1:39.73,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Rep.Quarterfinals,3
4,9.12,1:48.56,3,9.12,1:48.48,1,9.06,1:48.32,7,9.34,1:48.94,6,9.22,1:48.84,2,9.17,1:48.40,5,8.98,1:48.71,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Rep.Quarterfinals,3
4,9.30,1:57.86,3,9.29,1:57.77,1,9.29,1:57.61,7,9.20,1:58.14,6,9.17,1:58.01,2,9.29,1:57.69,4,9.15,1:57.86,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Rep.Quarterfinals,3
4,9.14,2:07.00,3,9.15,2:06.92,1,9.12,2:06.73,7,9.27,2:07.41,6,9.30,2:07.31,2,9.14,2:06.83,5,9.36,2:07.22,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Rep.Quarterfinals,3
2,8.90,2:15.90,4,9.14,2:16.06,1,9.07,2:15.80,7,9.44,2:16.85,6,9.12,2:16.43,3,9.11,2:15.94,5,8.99,2:16.21,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Rep.Quarterfinals,3
2,9.19,2:25.09,3,9.18,2:25.244,1,9.20,2:25.00,7,10.36,2:27.218,6,9.27,2:25.702,4,9.43,2:25.376,5,9.19,2:25.406,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Rep.Quarterfinals,3
