START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
1,6.696,6.696,2,6.801,6.801,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",500m,m,FinalB,1
1,9.004,15.700,2,9.002,15.803,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",500m,m,FinalB,1
1,8.518,24.219,2,8.469,24.273,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",500m,m,FinalB,1
1,8.837,33.056,2,8.810,33.083,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",500m,m,FinalB,1
2,9.018,42.073,1,8.934,42.017,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",500m,m,FinalB,1
