START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
2,8.13,8.13,4,8.37,8.37,3,8.24,8.24,1,8.09,8.09,5,8.57,8.57,6,8.68,8.68,7,8.89,8.89,8,8.94,8.94,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,1
1,11.47,19.60,5,11.63,20.00,3,11.50,19.74,2,11.64,19.73,6,11.58,20.15,7,11.56,20.24,8,11.38,20.27,4,10.96,19.90,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,1
2,10.72,30.32,7,10.77,30.77,3,10.67,30.41,4,10.82,30.55,8,10.63,30.78,5,10.33,30.57,1,10.04,30.31,6,10.75,30.65,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,1
1,9.53,39.85,7,9.64,40.41,2,9.47,39.88,5,9.54,40.09,8,10.01,40.79,3,9.32,39.89,4,9.61,39.92,6,9.61,40.26,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,1
3,9.47,49.32,7,9.28,49.69,2,9.36,49.24,4,9.32,49.41,8,9.17,49.96,1,9.26,49.15,5,9.61,49.53,6,9.36,49.62,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,1
3,9.90,59.22,8,9.87,59.56,2,9.81,59.05,5,9.91,59.32,7,9.54,59.50,1,9.89,59.04,4,9.72,59.25,6,9.82,59.44,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,1
5,9.63,1:08.85,8,9.61,1:09.17,1,9.54,1:08.59,4,9.49,1:08.81,6,9.47,1:08.97,2,9.63,1:08.67,3,9.53,1:08.78,7,9.54,1:08.98,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,1
7,9.81,1:18.66,6,9.43,1:18.60,2,9.57,1:18.16,1,9.29,1:18.10,5,9.50,1:18.47,3,9.61,1:18.28,4,9.60,1:18.38,8,9.76,1:18.74,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,1
7,9.30,1:27.96,6,9.16,1:27.76,3,9.25,1:27.41,1,9.22,1:27.32,4,9.12,1:27.59,2,9.12,1:27.40,5,9.23,1:27.61,8,9.36,1:28.10,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,1
7,9.18,1:37.14,5,9.11,1:36.87,3,9.35,1:36.76,1,9.22,1:36.54,2,9.07,1:36.66,4,9.40,1:36.80,6,9.46,1:37.07,8,9.17,1:37.27,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,1
7,9.35,1:46.49,4,9.14,1:46.01,3,9.14,1:45.90,2,9.25,1:45.79,1,9.08,1:45.74,5,9.32,1:46.12,6,9.30,1:46.37,8,9.33,1:46.60,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,1
7,9.28,1:55.77,4,9.11,1:55.12,2,9.05,1:54.95,3,9.30,1:55.09,1,8.97,1:54.71,5,9.16,1:55.28,6,9.27,1:55.64,8,9.31,1:55.91,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,1
8,9.58,2:05.35,3,9.19,2:04.31,2,9.14,2:04.09,5,9.81,2:04.90,1,9.14,2:03.85,4,9.22,2:04.50,6,9.55,2:05.19,7,9.39,2:05.30,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,1
8,10.11,2:15.440,3,9.39,2:13.685,2,9.50,2:13.569,5,9.94,2:14.806,1,9.49,2:13.320,4,9.40,2:13.884,7,10.00,2:15.172,6,9.61,2:14.892,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,1
