START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,6.97,6.97,3,7.20,7.20,2,7.06,7.06,2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,m,Preliminaries,3
1,9.13,16.10,3,9.20,16.40,2,9.17,16.23,2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,m,Preliminaries,3
2,8.83,24.93,3,8.79,25.19,1,8.63,24.86,2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,m,Preliminaries,3
2,8.86,33.79,3,8.80,33.99,1,8.83,33.69,2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,m,Preliminaries,3
2,8.93,42.716,3,8.82,42.802,1,8.89,42.579,2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,m,Preliminaries,3
