START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
4,16.825,16.825,1,16.486,16.486,3,16.689,16.689,2,16.572,16.572,2002-2003,2003 World Cup 6 Canada,1000M,m,QuarterFinals,1
4,12.376,29.200,3,12.465,28.951,1,12.230,28.918,2,12.353,28.925,2002-2003,2003 World Cup 6 Canada,1000M,m,QuarterFinals,1
4,10.498,39.698,3,10.539,39.489,2,10.565,39.482,1,10.472,39.397,2002-2003,2003 World Cup 6 Canada,1000M,m,QuarterFinals,1
4,10.086,49.784,3,10.152,49.641,2,10.000,49.482,1,10.038,49.434,2002-2003,2003 World Cup 6 Canada,1000M,m,QuarterFinals,1
4,9.256,59.040,3,9.397,59.038,1,9.325,58.806,2,9.439,58.873,2002-2003,2003 World Cup 6 Canada,1000M,m,QuarterFinals,1
4,9.624,1:08.664,3,9.578,1:08.615,1,9.586,1:08.392,2,9.637,1:08.509,2002-2003,2003 World Cup 6 Canada,1000M,m,QuarterFinals,1
3,9.322,1:17.985,4,9.495,1:18.110,1,9.469,1:17.860,2,9.407,1:17.916,2002-2003,2003 World Cup 6 Canada,1000M,m,QuarterFinals,1
3,9.196,1:27.180,4,9.630,1:27.740,2,9.250,1:27.110,1,8.906,1:26.821,2002-2003,2003 World Cup 6 Canada,1000M,m,QuarterFinals,1
3,9.51,1:36.689,4,10.08,1:37.811,2,9.56,1:36.663,1,9.44,1:36.260,2002-2003,2003 World Cup 6 Canada,1000M,m,QuarterFinals,1
