START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
2,10.24,10.24,4,10.40,10.40,7,10.80,10.80,6,10.66,10.66,3,10.35,10.35,1,10.21,10.21,8,10.94,10.94,4,10.40,10.40,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Semifinals,2
3,15.13,25.37,6,15.13,25.53,7,14.96,25.76,5,14.83,25.49,1,14.77,25.12,2,15.03,25.24,8,15.02,25.96,4,15.08,25.48,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Semifinals,2
4,15.00,40.37,3,14.73,40.26,7,14.89,40.65,1,14.49,39.98,2,15.03,40.15,5,15.15,40.39,8,14.86,40.82,6,14.97,40.45,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Semifinals,2
1,11.92,52.29,6,12.45,52.71,7,12.29,52.94,5,12.58,52.56,2,12.17,52.32,4,12.04,52.43,8,12.22,53.04,3,11.90,52.35,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Semifinals,2
1,9.95,1:02.24,5,9.87,1:02.58,7,9.88,1:02.82,6,10.04,1:02.60,2,10.02,1:02.34,3,9.98,1:02.41,8,9.88,1:02.92,4,10.08,1:02.43,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Semifinals,2
3,9.88,1:12.12,5,9.70,1:12.28,7,9.66,1:12.48,6,9.77,1:12.37,2,9.68,1:12.02,1,9.54,1:11.95,8,9.67,1:12.59,4,9.75,1:12.18,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Semifinals,2
2,9.40,1:21.52,4,9.47,1:21.75,6,9.52,1:22.00,7,9.74,1:22.11,3,9.62,1:21.64,1,9.56,1:21.51,8,9.64,1:22.23,5,9.68,1:21.86,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Semifinals,2
1,9.08,1:30.60,4,9.06,1:30.81,6,9.08,1:31.08,7,9.04,1:31.15,3,9.09,1:30.73,2,9.11,1:30.62,8,9.00,1:31.23,5,9.09,1:30.95,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Semifinals,2
2,9.29,1:39.89,4,9.35,1:40.16,6,9.21,1:40.29,7,9.23,1:40.38,3,9.33,1:40.06,1,9.09,1:39.71,8,9.23,1:40.46,5,9.23,1:40.18,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Semifinals,2
2,9.14,1:49.03,4,9.07,1:49.23,7,9.08,1:49.37,6,8.96,1:49.34,3,9.08,1:49.14,1,9.19,1:48.90,8,9.00,1:49.46,5,9.13,1:49.31,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Semifinals,2
2,9.02,1:58.05,4,8.93,1:58.16,7,9.09,1:58.46,5,8.96,1:58.30,3,9.00,1:58.14,1,9.00,1:57.90,8,9.03,1:58.49,6,9.09,1:58.40,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Semifinals,2
2,8.70,2:06.75,3,8.75,2:06.91,8,8.91,2:07.37,4,8.72,2:07.02,5,9.07,2:07.21,1,8.69,2:06.59,6,8.78,2:07.27,6,8.87,2:07.27,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Semifinals,2
2,8.66,2:15.41,3,8.58,2:15.49,8,9.10,2:16.47,4,8.80,2:15.82,5,8.90,2:16.11,1,8.65,2:15.24,6,8.92,2:16.19,7,8.93,2:16.20,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Semifinals,2
3,9.25,2:24.66,2,9.00,2:24.49,8,9.31,2:25.781,4,9.08,2:24.90,7,9.45,2:25.564,1,8.84,2:24.08,6,9.01,2:25.207,5,8.90,2:25.10,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Semifinals,2
