START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,7.02,7.02,3,7.51,7.51,2,7.45,7.45,,,,4,7.61,7.61,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",500m,m,Preliminaries,5
1,9.15,16.17,4,10.29,17.80,2,9.06,16.51,,,,3,10.05,17.66,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",500m,m,Preliminaries,5
1,8.85,25.02,4,9.73,27.53,2,8.76,25.27,,,,3,9.77,27.43,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",500m,m,Preliminaries,5
1,9.05,34.07,4,9.89,37.42,2,8.81,34.08,,,,3,9.92,37.35,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",500m,m,Preliminaries,5
2,9.54,43.605,4,10.67,48.082,1,8.95,43.023,0,,PEN,3,10.67,48.018,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",500m,m,Preliminaries,5
