START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,12.37,12.37,2,12.39,12.39,4,12.61,12.61,3,12.55,12.55,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Quarterfinals,1
2,9.68,22.05,1,9.64,22.03,3,9.56,22.17,4,9.80,22.35,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Quarterfinals,1
1,9.54,31.59,2,9.58,31.61,3,9.65,31.82,4,9.67,32.02,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Quarterfinals,1
1,9.43,41.02,2,9.52,41.13,4,22.88,54.70,3,9.14,41.16,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Quarterfinals,1
1,9.48,50.50,2,9.40,50.53,4,9.83,1:04.53,3,9.59,50.75,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Quarterfinals,1
1,9.39,59.89,2,9.47,1:00.00,4,9.53,1:14.06,3,9.60,1:00.35,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Quarterfinals,1
1,9.40,1:09.29,2,9.36,1:09.36,4,9.64,1:23.70,3,9.21,1:09.56,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Quarterfinals,1
1,9.41,1:18.70,2,9.43,1:18.79,4,9.27,1:32.97,3,9.53,1:19.09,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Quarterfinals,1
2,9.67,1:28.37,1,9.44,1:28.23,4,9.11,1:42.08,3,9.46,1:28.55,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Quarterfinals,1
2,9.39,1:37.76,3,9.54,1:37.77,4,9.28,1:51.36,1,9.08,1:37.63,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Quarterfinals,1
