START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
2,19.201,19.201,1,18.731,18.731,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(2),m,FinalB,1
1,12.818,32.019,2,13.709,32.440,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(2),m,FinalB,1
1,13.213,45.231,2,13.127,45.567,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(2),m,FinalB,1
2,13.577,58.808,1,13.147,58.715,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(2),m,FinalB,1
1,12.534,1:11.342,2,13.069,1:11.784,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(2),m,FinalB,1
1,12.954,1:24.295,2,12.801,1:24.585,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(2),m,FinalB,1
2,13.248,1:37.543,1,12.788,1:37.372,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(2),m,FinalB,1
2,12.429,1:49.972,1,9.505,1:46.878,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(2),m,FinalB,1
2,10.277,2:00.249,1,9.637,1:56.514,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(2),m,FinalB,1
