START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,10.32,10.32,1,10.23,10.23,0,,,3,10.37,10.37,4,10.46,10.46,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,w,RepQuarterfinals,3
4,15.46,25.78,2,15.20,25.44,0,,,1,15.03,25.41,3,15.20,25.67,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,w,RepQuarterfinals,3
4,14.25,40.04,1,14.33,39.77,0,,,3,14.54,39.96,2,14.27,39.94,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,w,RepQuarterfinals,3
4,14.20,54.24,1,13.93,53.71,0,,,2,14.15,54.11,3,14.23,54.18,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,w,RepQuarterfinals,3
3,13.75,1:07.99,1,13.85,1:07.56,0,,,4,20.69,1:14.81,2,13.70,1:07.88,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,w,RepQuarterfinals,3
3,13.63,1:21.63,2,13.95,1:21.52,0,,,1,6.57,1:21.38,4,14.02,1:21.91,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,w,RepQuarterfinals,3
4,13.30,1:34.93,1,13.08,1:34.61,0,,,2,13.33,1:34.72,3,12.88,1:34.79,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,w,RepQuarterfinals,3
4,12.97,1:47.91,1,13.09,1:47.71,0,,,2,13.04,1:47.76,3,12.96,1:47.76,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,w,RepQuarterfinals,3
4,12.76,2:00.67,1,12.70,2:00.41,0,,,2,12.71,2:00.47,3,12.76,2:00.52,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,w,RepQuarterfinals,3
2,10.00,2:10.67,1,10.20,2:10.62,0,,,3,10.21,2:10.69,4,10.64,2:11.17,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,w,RepQuarterfinals,3
2,9.77,2:20.45,3,10.07,2:20.70,0,,,1,9.64,2:20.33,4,10.15,2:21.32,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,w,RepQuarterfinals,3
3,10.01,2:30.46,1,9.66,2:30.36,0,,,2,10.04,2:30.38,4,10.15,2:31.48,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,w,RepQuarterfinals,3
1,9.94,2:40.41,2,10.11,2:40.47,0,,,3,10.45,2:40.83,4,10.28,2:41.77,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,w,RepQuarterfinals,3
1,10.07,2:50.473,2,10.25,2:50.717,0,,DNS,3,10.50,2:51.322,4,10.54,2:52.303,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1500m,w,RepQuarterfinals,3
