START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,13.46,13.46,2,13.48,13.48,4,13.66,13.66,5,13.77,13.77,3,13.61,,6,13.89,13.89,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2
2,10.39,23.85,1,10.29,23.77,4,10.42,24.08,5,10.41,24.18,3,10.37,,6,10.38,24.27,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2
2,10.64,34.49,1,10.62,34.39,3,10.52,34.60,6,10.56,34.74,4,10.63,,5,10.41,34.68,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2
2,10.09,44.58,1,10.09,44.48,4,10.19,44.79,5,10.33,45.07,6,10.64,,3,10.00,44.68,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2
2,9.83,54.41,1,9.81,54.29,4,9.83,54.62,5,9.67,54.74,6,10.11,,3,9.83,54.51,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2
3,9.74,1:04.15,1,9.68,1:03.97,2,9.40,1:04.02,5,9.62,1:04.36,6,10.35,,4,9.69,1:04.20,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2
3,9.39,1:13.54,2,9.56,1:13.53,1,9.37,1:13.39,5,9.79,1:14.15,6,10.64,,4,9.81,1:14.01,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2
2,9.52,1:23.06,3,9.63,1:23.16,1,9.60,1:22.99,5,10.34,1:24.49,6,10.86,,4,9.97,1:23.98,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2
2,9.95,1:33.014,3,9.96,1:33.120,1,9.87,1:32.86,5,10.97,1:35.465,6,11.17,,4,10.23,1:34.219,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,w,Rep.Semifinals,2
