START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
4,24.476,24.476,5,24.627,24.627,2,24.072,24.072,1,23.859,23.859,7,25.735,25.735,,,,6,24.907,24.907,3,24.323,24.323,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
3,18.762,43.238,5,18.754,43.380,1,18.513,42.585,2,18.741,42.599,6,17.906,43.641,,,,7,18.860,43.766,4,18.962,43.285,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
3,17.687,1:00.924,5,17.742,1:01.122,2,18.114,1:00.698,1,17.816,1:00.415,6,17.608,1:01.248,,,,7,17.522,1:01.288,4,17.705,1:00.989,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
1,15.143,1:16.067,4,15.957,1:17.079,2,16.090,1:16.787,6,16.949,1:17.363,5,15.966,1:17.214,,,,7,16.126,1:17.414,3,15.854,1:16.843,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
1,9.663,1:25.729,3,13.283,1:30.361,7,14.590,1:31.376,6,13.397,1:30.759,4,13.462,1:30.676,,,,5,13.293,1:30.707,2,13.263,1:30.106,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
1,9.665,1:35.393,4,10.801,1:41.162,3,9.735,1:41.111,7,10.739,1:41.498,5,10.697,1:41.372,,,,6,10.748,1:41.454,2,10.786,1:40.891,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
1,8.728,1:44.121,,,,3,10.244,1:51.355,6,10.407,1:51.904,4,10.215,1:51.587,,,,5,10.368,1:51.822,2,10.342,1:51.233,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
1,9.697,1:53.818,3,,2:01.366,4,10.141,2:01.495,6,9.935,2:01.839,5,10.009,2:01.595,,,,7,10.070,2:01.892,2,10.111,2:01.344,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
1,9.195,2:03.013,,,,3,9.687,2:11.182,6,9.780,2:11.619,4,9.873,2:11.467,,,,5,9.714,2:11.606,2,9.760,2:11.104,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
1,9.872,2:12.885,5,,2:21.338,2,9.834,2:21.015,6,10.071,2:21.690,4,9.847,2:21.314,,,,7,10.121,2:21.726,3,10.168,2:21.271,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
1,10.356,2:23.240,6,11.062,2:32.399,2,10.487,2:31.502,4,10.443,2:32.132,3,10.611,2:31.924,,,,7,10.806,2:32.531,5,10.915,2:32.185,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
1,11.007,2:34.247,6,10.482,2:42.881,4,10.522,2:42.023,3,9.752,2:41.884,2,9.917,2:41.840,,,,7,10.432,2:42.962,5,10.382,2:42.567,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
1,11.746,2:45.993,3,9.046,2:51.927,5,10.318,2:52.341,2,9.972,2:51.855,4,10.104,2:51.944,,,,7,12.827,2:55.789,6,10.168,2:52.735,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
1,13.432,2:59.424,6,10.980,3:02.907,4,10.264,3:02.604,2,10.489,3:02.344,3,10.490,3:02.434,,,,7,7.194,3:02.983,5,9.916,3:02.650,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
7,16.747,3:16.171,6,12.958,3:15.864,3,12.786,3:15.389,1,12.730,3:15.074,2,12.788,3:15.222,,,,5,12.786,3:15.768,4,12.929,3:15.579,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
7,13.237,3:29.407,5,12.892,3:28.756,3,13.005,3:28.394,1,13.092,3:28.165,2,13.137,3:28.358,,,,6,13.145,3:28.913,4,12.945,3:28.523,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
7,11.976,3:41.383,4,11.937,3:40.693,2,11.949,3:40.342,1,12.135,3:40.299,3,12.169,3:40.527,,,,6,11.976,3:40.888,5,12.218,3:40.741,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
7,10.767,3:52.149,5,11.292,3:51.984,3,11.256,3:51.598,1,11.051,3:51.350,2,11.019,3:51.545,,,,6,11.133,3:52.021,4,11.034,3:51.774,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
6,10.851,4:03.000,5,10.914,4:02.897,2,10.857,4:02.454,1,10.911,4:02.260,3,10.950,4:02.495,,,,7,11.048,4:03.069,4,10.814,4:02.588,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
7,10.768,4:13.768,5,10.490,4:13.387,2,10.749,4:13.203,1,10.684,4:12.943,3,10.794,4:13.289,,,,6,10.524,4:13.593,4,10.708,4:13.295,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
7,13.078,4:26.845,5,10.610,4:23.996,3,10.559,4:23.762,1,10.491,4:23.434,2,10.253,4:23.542,,,,6,10.600,4:24.192,4,10.544,4:23.838,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
7,14.703,4:41.548,4,10.400,4:34.396,3,10.548,4:34.309,1,10.834,4:34.267,2,10.739,4:34.281,,,,6,10.505,4:34.697,5,10.615,4:34.453,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
7,13.990,4:55.537,5,10.413,4:44.808,2,10.217,4:44.526,3,10.285,4:44.552,1,10.042,4:44.322,,,,6,10.270,4:44.966,4,10.163,4:44.616,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
7,11.967,5:07.504,5,10.020,4:54.827,3,10.097,4:54.622,1,10.022,4:54.573,2,10.254,4:54.576,,,,6,10.016,4:54.982,4,10.112,4:54.727,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
7,12.895,5:20.398,4,9.998,5:04.825,3,10.022,5:04.644,2,9.989,5:04.562,1,9.699,5:04.274,,,,6,10.109,5:05.090,5,10.126,5:04.853,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
7,12.938,5:33.336,5,9.744,5:14.568,3,9.673,5:14.316,1,9.335,5:13.896,2,9.674,5:13.948,,,,6,10.839,5:15.928,4,9.633,5:14.485,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
7,14.75,5:48.085,5,9.73,5:24.295,3,9.95,5:24.261,2,10.11,5:23.999,1,9.87,5:23.816,0,,DNF,6,13.48,5:29.402,4,9.79,5:24.270,2004-2005,2005 Winter Universiade,3000m,m,SemiFinals,2
