START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,8.89,8.89,,,,3,9.28,9.28,4,9.43,9.43,2,9.14,9.14,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,RepQuarterfinals,1
1,14.22,23.11,,,,3,14.20,23.48,4,14.19,23.62,2,14.22,23.36,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,RepQuarterfinals,1
4,13.57,36.68,1,,36.52,3,13.17,36.65,5,13.30,36.92,2,13.29,36.65,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,RepQuarterfinals,1
3,10.61,47.29,1,10.63,47.15,2,10.58,47.23,5,10.65,47.57,4,10.72,47.37,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,RepQuarterfinals,1
2,10.17,57.46,5,10.76,57.91,3,10.35,57.58,4,10.24,57.81,1,10.01,57.38,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,RepQuarterfinals,1
3,10.32,1:07.78,1,9.73,1:07.64,4,10.30,1:07.88,5,10.23,1:08.04,2,10.35,1:07.73,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,RepQuarterfinals,1
4,10.13,1:17.91,3,10.14,1:17.78,1,9.69,1:17.57,5,9.88,1:17.92,2,9.97,1:17.70,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,RepQuarterfinals,1
5,9.67,1:27.58,3,9.56,1:27.34,1,9.53,1:27.10,4,9.51,1:27.43,2,9.50,1:27.20,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,RepQuarterfinals,1
5,9.49,1:37.07,3,9.45,1:36.79,2,9.68,1:36.78,4,9.55,1:36.98,1,9.51,1:36.71,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,RepQuarterfinals,1
5,9.70,1:46.77,3,9.70,1:46.49,2,9.69,1:46.47,4,9.68,1:46.66,1,9.66,1:46.37,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,RepQuarterfinals,1
5,9.54,1:56.31,3,9.62,1:56.11,2,9.52,1:55.99,4,9.52,1:56.18,1,9.57,1:55.94,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,RepQuarterfinals,1
5,9.38,2:05.69,3,9.39,2:05.50,1,9.32,2:05.31,4,9.44,2:05.62,2,9.51,2:05.45,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,RepQuarterfinals,1
5,9.55,2:15.24,2,9.27,2:14.77,1,9.41,2:14.72,4,9.43,2:15.05,3,9.47,2:14.92,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,RepQuarterfinals,1
5,9.77,2:25.007,1,9.56,2:24.324,2,9.67,2:24.390,4,9.55,2:24.595,3,9.55,2:24.462,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,RepQuarterfinals,1
