START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,13.05,13.05,4,13.13,13.13,5,13.24,13.24,1,12.98,12.98,3,13.07,13.07,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(2),m,Heats,2
3,9.75,22.80,4,9.73,22.86,5,9.71,22.95,2,9.74,22.72,1,9.50,22.57,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(2),m,Heats,2
5,9.56,32.36,4,9.45,32.31,2,9.27,32.22,1,9.39,32.11,3,9.66,32.23,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(2),m,Heats,2
4,9.23,41.59,1,8.98,41.29,3,9.27,41.49,2,9.29,41.40,5,9.54,41.77,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(2),m,Heats,2
4,8.94,50.53,1,8.98,50.27,3,8.96,50.45,2,8.96,50.36,5,9.15,50.92,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(2),m,Heats,2
4,9.05,59.58,1,8.96,59.23,3,9.02,59.47,2,8.96,59.32,5,9.34,1:00.26,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(2),m,Heats,2
4,9.03,1:08.61,1,9.04,1:08.27,3,8.98,1:08.45,2,9.05,1:08.37,5,9.75,1:10.01,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(2),m,Heats,2
4,9.28,1:17.89,1,9.09,1:17.36,2,9.07,1:17.52,3,9.16,1:17.53,5,10.23,1:20.24,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(2),m,Heats,2
4,9.80,1:27.69,1,9.25,1:26.61,2,9.20,1:26.72,3,9.46,1:26.99,5,10.90,1:31.14,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1000m(2),m,Heats,2
