START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,9.04,9.04,4,9.39,9.39,2,9.17,9.17,3,9.27,9.27,5,9.44,9.44,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1500m,w,RepHeats,2
1,13.93,22.97,4,13.86,23.25,3,13.93,23.10,2,13.72,22.99,5,14.04,23.48,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1500m,w,RepHeats,2
2,12.66,35.63,4,12.61,35.86,3,12.62,35.72,1,12.55,35.54,5,12.43,35.91,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1500m,w,RepHeats,2
3,12.91,48.54,4,12.85,48.71,1,12.63,48.35,2,12.94,48.48,5,12.95,48.86,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1500m,w,RepHeats,2
3,11.17,59.71,4,11.10,59.81,1,11.10,59.45,2,11.09,59.57,5,11.12,59.98,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1500m,w,RepHeats,2
3,10.64,1:10.35,4,10.72,1:10.53,1,10.76,1:10.21,2,10.69,1:10.26,5,10.67,1:10.65,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1500m,w,RepHeats,2
2,10.56,1:20.91,4,10.56,1:21.09,3,10.75,1:20.96,1,10.59,1:20.85,5,10.53,1:21.18,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1500m,w,RepHeats,2
1,10.56,1:31.47,4,10.79,1:31.88,3,10.75,1:31.71,2,10.67,1:31.52,5,10.80,1:31.98,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1500m,w,RepHeats,2
1,10.51,1:41.98,4,10.36,1:42.24,3,10.41,1:42.12,2,10.55,1:42.07,5,10.39,1:42.37,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1500m,w,RepHeats,2
1,10.79,1:52.77,4,10.85,1:53.09,3,10.90,1:53.02,2,10.80,1:52.87,5,10.84,1:53.21,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1500m,w,RepHeats,2
1,10.71,2:03.48,3,10.71,2:03.80,4,10.83,2:03.85,2,10.79,2:03.66,5,10.75,2:03.96,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1500m,w,RepHeats,2
3,10.37,2:13.85,1,9.78,2:13.58,5,10.77,2:14.62,4,10.59,2:14.25,2,9.86,2:13.82,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1500m,w,RepHeats,2
3,10.30,2:24.15,1,9.52,2:23.10,5,10.73,2:25.35,4,10.97,2:25.22,2,9.73,2:23.55,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1500m,w,RepHeats,2
3,10.42,2:34.568,1,9.96,2:33.054,4,10.76,2:36.105,5,11.53,2:36.745,2,10.26,2:33.802,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1500m,w,RepHeats,2
