START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
6,12.45,12.45,5,12.28,12.28,3,12.10,12.10,1,11.84,,4,12.21,12.21,2,12.00,12.00,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),w,Rep.Quarterfinals,2
6,15.17,27.62,5,15.23,27.51,3,15.15,27.25,1,15.09,,4,15.16,27.37,2,15.07,27.07,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),w,Rep.Quarterfinals,2
6,13.68,41.30,5,13.70,41.21,3,13.70,40.95,1,13.72,,4,13.67,41.04,2,13.72,40.79,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),w,Rep.Quarterfinals,2
6,13.03,54.33,5,13.06,54.27,3,13.16,54.11,1,13.18,,4,13.14,54.18,2,13.16,53.95,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),w,Rep.Quarterfinals,2
6,13.03,1:07.36,5,12.97,1:07.24,3,12.92,1:07.03,1,12.94,,4,12.94,1:07.12,2,12.95,1:06.90,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),w,Rep.Quarterfinals,2
4,12.46,1:19.82,3,12.51,1:19.75,5,12.81,1:19.84,1,12.87,,6,12.73,1:19.85,2,12.84,1:19.74,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),w,Rep.Quarterfinals,2
2,11.17,1:30.99,1,11.17,1:30.92,3,11.19,1:31.03,4,11.43,,5,11.28,1:31.13,6,11.64,1:31.38,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),w,Rep.Quarterfinals,2
3,10.65,1:41.64,1,10.58,1:41.50,2,10.54,1:41.57,6,25.62,,5,19.49,1:50.62,4,10.56,1:41.94,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),w,Rep.Quarterfinals,2
3,10.80,1:52.44,1,10.74,1:52.24,2,10.78,1:52.35,6,17.17,,5,14.77,2:05.39,4,10.65,1:52.59,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),w,Rep.Quarterfinals,2
2,10.39,2:02.83,1,10.49,2:02.73,3,10.59,2:02.94,6,14.71,,5,11.56,2:16.95,4,10.65,2:03.24,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),w,Rep.Quarterfinals,2
2,10.16,2:12.99,1,10.16,2:12.89,3,10.14,2:13.08,6,12.72,,5,10.63,2:27.58,4,10.80,2:14.04,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),w,Rep.Quarterfinals,2
3,9.97,2:22.96,1,9.97,2:22.86,2,9.79,2:22.87,6,12.53,,5,10.41,2:37.99,4,11.40,2:25.44,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),w,Rep.Quarterfinals,2
3,9.90,2:32.86,2,9.66,2:32.52,1,9.40,2:32.27,6,12.87,,5,10.26,2:48.25,4,11.77,2:37.21,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),w,Rep.Quarterfinals,2
3,9.93,2:42.79,2,9.90,2:42.42,1,9.85,2:42.12,,,,5,10.48,2:58.734,4,11.96,2:49.174,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),w,Rep.Quarterfinals,2
