START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,8.67,8.67,2,8.79,8.79,5,9.03,9.03,4,8.94,8.94,6,9.37,9.37,3,8.91,8.91,7,9.64,9.64,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,2
1,12.12,20.79,2,12.13,20.92,3,12.03,21.06,4,12.29,21.23,5,11.95,21.32,6,12.43,21.34,7,11.82,21.46,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,2
1,11.97,32.76,2,11.98,32.90,3,11.96,33.02,4,11.98,33.21,5,12.00,33.32,7,12.10,33.44,6,11.89,33.35,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,2
1,12.40,45.16,2,12.40,45.30,3,12.42,45.44,6,12.45,45.66,5,12.24,45.56,7,12.33,45.77,4,12.12,45.47,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,2
1,12.38,57.54,2,12.35,57.65,3,12.34,57.78,4,12.25,57.91,7,12.54,58.10,6,12.28,58.05,4,12.44,57.91,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,2
1,11.79,1:09.33,2,11.81,1:09.46,3,11.80,1:09.58,5,11.92,1:09.83,6,11.83,1:09.93,7,11.97,1:10.02,4,11.79,1:09.70,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,2
2,11.43,1:20.76,3,11.39,1:20.85,1,11.04,1:20.62,5,11.29,1:21.12,6,11.47,1:21.40,7,11.57,1:21.59,4,11.38,1:21.08,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,2
2,10.53,1:31.29,3,10.56,1:31.41,1,10.56,1:31.18,4,10.40,1:31.52,5,10.89,1:32.29,6,11.03,1:32.62,7,22.09,1:43.17,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,2
2,10.47,1:41.76,4,10.55,1:41.96,1,10.50,1:41.68,3,10.30,1:41.82,5,11.08,1:43.37,6,10.94,1:43.56,7,18.40,2:01.57,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,2
1,9.94,1:51.70,4,10.06,1:52.02,2,10.07,1:51.75,3,10.03,1:51.85,6,11.43,1:54.80,5,10.94,1:54.50,7,12.16,2:13.73,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,2
1,9.70,2:01.40,4,9.71,2:01.73,3,9.87,2:01.62,2,9.57,2:01.42,6,11.59,2:06.39,5,11.14,2:05.64,7,11.54,2:25.27,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,2
2,9.93,2:11.33,3,9.74,2:11.47,4,10.13,2:11.75,1,9.67,2:11.09,6,11.73,2:18.12,5,11.60,2:17.24,7,11.36,2:36.63,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,2
3,10.19,2:21.52,2,10.02,2:21.49,4,10.73,2:22.48,1,9.74,2:20.83,6,11.73,2:29.85,5,11.94,2:29.18,7,11.43,2:48.06,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,2
3,10.50,2:31.999,2,10.15,2:31.621,4,11.73,2:34.180,1,9.99,2:30.798,6,11.94,2:41.772,5,11.98,2:41.140,7,11.35,2:59.389,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,2
