START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
5,9.33,9.33,3,9.22,9.22,2,9.17,9.17,4,9.27,9.27,1,9.12,9.12,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,1
5,12.43,21.76,1,12.21,21.43,4,12.48,21.65,3,12.27,21.54,2,12.41,21.53,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,1
3,11.07,32.83,2,11.34,32.77,5,11.27,32.92,1,11.13,32.67,4,11.30,32.83,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,1
1,10.58,43.41,3,10.86,43.63,5,10.91,43.83,2,10.83,43.50,4,10.89,43.72,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,1
1,11.05,54.46,3,11.11,54.74,5,11.11,54.94,2,11.11,54.61,4,11.10,54.82,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,1
1,11.36,1:05.82,4,11.30,1:06.04,5,11.14,1:06.08,2,11.34,1:05.95,3,11.16,1:05.98,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,1
2,10.13,1:15.95,5,10.14,1:16.18,3,9.87,1:15.95,4,10.11,1:16.06,1,9.87,1:15.85,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,1
4,9.74,1:25.69,3,9.44,1:25.62,2,9.56,1:25.51,5,9.76,1:25.82,1,9.53,1:25.38,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,1
4,9.58,1:35.27,3,9.45,1:35.07,2,9.47,1:34.98,5,9.88,1:35.70,1,9.52,1:34.90,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,1
4,9.60,1:44.87,3,9.31,1:44.38,2,9.38,1:44.36,5,22.52,1:58.22,1,9.30,1:44.20,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,1
4,9.69,1:54.56,3,9.32,1:53.70,2,9.21,1:53.57,5,18.86,2:17.08,1,9.27,1:53.47,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,1
4,10.19,2:04.75,3,9.06,2:02.76,2,9.12,2:02.69,5,15.30,2:32.38,1,9.07,2:02.54,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,1
3,10.59,2:15.34,4,28.05,2:30.81,2,9.67,2:12.36,,,,1,9.16,2:11.70,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,1
3,10.68,2:26.012,0,,notime,2,10.59,2:22.949,0,,notime,1,9.91,2:21.606,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,1
