START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
0,10.975,10.975,0,10.706,10.706,0,10.282,10.282,0,10.448,10.448,0,10.947,10.947,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,5
0,14.659,25.635,0,14.618,25.323,0,14.857,25.139,0,14.828,25.276,0,14.258,25.206,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,5
0,13.876,39.510,0,13.947,39.271,0,13.753,38.892,0,13.578,38.854,0,13.857,39.062,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,5
0,12.361,51.871,0,12.293,51.563,0,12.433,51.325,0,12.389,51.244,0,12.312,51.374,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,5
0,12.094,1:03.965,0,12.127,1:03.690,0,12.081,1:03.406,0,12.189,1:03.433,0,12.270,1:03.644,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,5
0,10.766,1:14.730,0,10.434,1:14.124,0,10.573,1:13.979,0,10.587,1:14.020,0,10.303,1:13.947,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,5
0,10.059,1:24.789,0,10.401,1:24.525,0,10.118,1:24.097,0,10.281,1:24.301,0,10.203,1:24.150,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,5
0,10.293,1:35.082,0,10.450,1:34.976,0,10.696,1:34.793,0,10.669,1:34.970,0,10.564,1:34.714,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,5
0,10.594,1:45.676,0,10.542,1:45.518,0,10.722,1:45.515,0,10.646,1:45.616,0,10.597,1:45.312,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,5
0,9.693,1:55.369,0,10.118,1:55.636,0,10.290,1:55.805,0,10.496,1:56.112,0,10.073,1:55.384,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,5
0,10.197,2:05.566,0,9.972,2:05.607,0,10.093,2:05.898,0,10.586,2:06.698,0,10.387,2:05.771,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,5
0,10.273,2:15.839,0,10.421,2:16.028,0,10.265,2:16.163,0,10.579,2:17.277,0,10.402,2:16.174,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,5
0,10.498,2:26.337,0,10.419,2:26.447,0,10.053,2:26.216,0,10.963,2:28.240,0,10.313,2:26.487,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,5
0,,,0,,,0,,,0,,,0,,,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,5
