START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
1,7.87,7.87,2,7.92,7.92,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(2),m,FinalB,1
1,10.20,18.07,2,10.24,18.17,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(2),m,FinalB,1
1,8.75,26.82,2,8.71,26.88,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(2),m,FinalB,1
2,8.57,35.40,1,8.46,35.34,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(2),m,FinalB,1
0,,DQ,1,8.96,44.297,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(2),m,FinalB,1
