START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,8.18,8.18,4,8.46,8.46,7,8.98,8.98,6,8.70,8.70,3,8.34,8.34,2,8.23,8.23,5,8.52,8.52,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,1
2,10.77,18.95,5,10.89,19.35,7,10.56,19.54,6,10.66,19.36,4,10.87,19.21,3,10.84,19.07,1,10.30,18.82,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,1
3,10.53,29.48,5,10.35,29.70,7,10.29,29.83,6,10.37,29.73,4,10.40,29.61,1,10.30,29.37,2,10.65,29.47,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,1
4,10.02,39.50,1,9.58,39.28,2,9.52,39.35,7,9.96,39.69,5,9.96,39.57,3,10.02,39.39,6,10.14,39.61,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,1
2,9.58,49.08,1,9.67,48.95,3,9.80,49.15,6,9.75,49.44,4,9.62,49.19,5,9.83,49.22,7,9.97,49.58,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,1
2,9.74,58.82,1,9.70,58.65,4,9.86,59.01,3,9.47,58.91,5,9.98,59.17,6,10.06,59.28,7,9.75,59.33,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,1
2,9.47,1:08.29,1,9.54,1:08.19,5,9.49,1:08.50,3,9.47,1:08.38,6,9.47,1:08.64,7,9.48,1:08.76,4,9.07,1:08.40,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,1
3,9.25,1:17.54,2,9.20,1:17.39,5,9.26,1:17.76,4,9.26,1:17.64,6,9.26,1:17.90,7,9.27,1:18.03,1,8.95,1:17.35,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,1
3,9.17,1:26.71,2,9.25,1:26.64,5,9.12,1:26.88,4,9.14,1:26.78,6,9.11,1:27.01,7,9.08,1:27.11,1,9.19,1:26.54,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,1
2,9.26,1:35.97,1,9.13,1:35.77,6,9.34,1:36.22,4,9.31,1:36.09,3,9.06,1:36.07,7,9.21,1:36.32,4,9.55,1:36.09,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,1
3,9.04,1:45.01,2,9.14,1:44.91,5,9.26,1:45.48,4,8.94,1:45.03,1,8.80,1:44.87,6,9.25,1:45.57,7,9.86,1:45.95,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,1
4,9.06,1:54.07,2,8.96,1:53.87,6,9.27,1:54.75,3,8.96,1:53.99,1,8.64,1:53.51,5,9.17,1:54.74,7,10.36,1:56.31,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,1
3,8.84,2:02.91,4,9.05,2:02.92,6,9.84,2:04.59,2,8.80,2:02.79,1,8.84,2:02.35,5,9.51,2:04.25,7,10.97,2:07.28,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,1
3,9.01,2:11.92,4,9.33,2:12.25,6,10.38,2:14.975,2,8.98,2:11.77,1,9.26,2:11.61,5,9.90,2:14.15,7,11.09,2:18.372,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,1
