START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
2,10.78,10.78,3,10.84,10.84,8,11.54,11.54,6,11.23,,7,11.39,11.39,5,11.01,11.01,4,10.86,,1,10.70,10.70,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,1
3,14.17,24.95,4,14.23,25.07,8,14.13,25.67,6,14.17,,7,14.03,25.42,5,14.17,25.18,1,13.87,,2,14.14,24.84,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,1
4,12.73,37.68,5,12.73,37.80,8,12.69,38.36,7,12.79,,1,12.01,37.43,6,12.77,37.95,3,12.80,,2,12.63,37.47,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,1
4,11.90,49.58,5,11.86,49.66,8,11.75,50.11,7,11.79,,1,11.84,49.27,6,11.84,49.79,3,11.93,,2,11.81,49.28,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,1
3,11.28,1:00.86,5,11.37,1:01.03,7,11.15,1:01.26,8,11.33,,1,11.35,1:00.62,6,11.34,1:01.13,2,11.31,,4,11.59,1:00.87,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,1
4,10.49,1:11.35,5,10.43,1:11.46,7,10.39,1:11.65,8,10.43,,2,10.44,1:11.06,6,10.42,1:11.55,3,10.50,,1,10.09,1:10.96,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,1
5,9.76,1:21.11,4,9.59,1:21.05,7,9.73,1:21.38,8,9.77,,1,9.73,1:20.79,6,9.70,1:21.25,3,9.75,,2,9.93,1:20.89,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,1
5,9.82,1:30.93,4,9.80,1:30.85,7,9.77,1:31.15,8,9.74,,1,9.83,1:30.62,6,9.79,1:31.04,3,9.69,,2,9.80,1:30.69,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,1
5,9.62,1:40.55,4,9.60,1:40.45,8,9.75,1:40.90,7,9.48,,1,9.48,1:40.10,6,9.58,1:40.62,2,9.52,,3,9.60,1:40.29,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,1
5,9.09,1:49.64,3,9.00,1:49.45,7,9.06,1:49.96,8,19.08,,1,9.07,1:49.17,6,9.23,1:49.85,2,9.18,,4,9.18,1:49.47,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,1
5,8.82,1:58.46,3,8.69,1:58.14,7,8.81,1:58.77,8,18.92,,1,8.73,1:57.90,6,8.76,1:58.61,2,8.67,,4,8.79,1:58.26,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,1
4,8.64,2:07.10,2,8.67,2:06.81,6,8.58,2:07.35,8,14.21,,1,8.73,2:06.63,5,8.58,2:07.19,7,9.55,,3,8.60,2:06.86,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,1
5,8.98,2:16.08,2,8.59,2:15.40,6,8.96,2:16.31,,,,1,8.74,2:15.37,4,8.77,2:15.96,7,9.41,,3,8.67,2:15.53,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,1
5,9.22,2:25.285,1,8.75,2:24.15,6,9.52,2:25.810,,,,2,8.83,2:24.20,4,9.11,2:25.07,7,10.88,,3,8.75,2:24.28,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,1
