START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
1,6.83,6.83,2,7.02,7.02,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,FinalB,1
1,9.14,15.97,2,9.06,16.08,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,FinalB,1
1,8.71,24.68,2,8.71,24.79,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,FinalB,1
1,8.91,33.59,2,8.93,33.72,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,FinalB,1
1,9.22,42.801,2,9.16,42.875,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,FinalB,1
