START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,7.11,7.11,5,7.83,7.83,1,6.99,6.99,2,7.10,,4,7.38,7.38,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Quarterfinals,3
2,9.17,16.28,4,9.50,17.33,1,9.16,16.15,5,18.22,,3,9.14,16.52,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Quarterfinals,3
1,8.47,24.75,3,9.18,26.51,2,8.79,24.94,,,,4,15.85,32.37,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Quarterfinals,3
1,8.65,33.40,3,9.30,35.81,2,8.85,33.79,,,,4,15.84,48.21,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Quarterfinals,3
1,8.73,42.13,3,9.35,45.134,2,8.98,42.77,,,,4,11.45,59.639,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Quarterfinals,3
