START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
3,10.121,10.121,2,10.094,10.094,4,10.176,10.176,5,10.499,10.499,,,,1,10.007,10.007,2005-2006,2006 Olympic Games,1500m,w,SemiFinals,1
3,14.199,24.319,1,13.941,24.035,4,14.183,24.358,5,13.897,24.395,,,,2,14.039,24.046,2005-2006,2006 Olympic Games,1500m,w,SemiFinals,1
3,14.420,38.738,1,14.293,38.328,4,14.387,38.745,5,14.556,38.951,,,,2,14.287,38.333,2005-2006,2006 Olympic Games,1500m,w,SemiFinals,1
3,13.650,52.387,2,13.794,52.121,4,13.693,52.437,5,13.624,52.575,,,,1,13.592,51.925,2005-2006,2006 Olympic Games,1500m,w,SemiFinals,1
3,10.786,1:03.173,1,10.795,1:02.916,4,10.791,1:03.227,5,10.773,1:03.347,,,,2,10.996,1:02.920,2005-2006,2006 Olympic Games,1500m,w,SemiFinals,1
1,9.560,1:12.732,3,9.972,1:12.888,4,9.884,1:13.111,5,9.853,1:13.199,,,,2,9.897,1:12.816,2005-2006,2006 Olympic Games,1500m,w,SemiFinals,1
1,9.870,1:22.601,3,9.808,1:22.695,4,9.819,1:22.929,5,9.747,1:22.946,,,,2,9.841,1:22.656,2005-2006,2006 Olympic Games,1500m,w,SemiFinals,1
4,10.140,1:32.741,2,9.821,1:32.516,3,9.608,1:32.537,5,9.813,1:32.758,,,,1,9.511,1:32.167,2005-2006,2006 Olympic Games,1500m,w,SemiFinals,1
5,9.871,1:42.612,2,9.901,1:42.416,3,9.908,1:42.445,4,9.714,1:42.472,,,,1,9.915,1:42.081,2005-2006,2006 Olympic Games,1500m,w,SemiFinals,1
3,9.684,1:52.295,5,10.060,1:52.476,4,9.922,1:52.366,2,9.640,1:52.111,,,,1,10.010,1:52.091,2005-2006,2006 Olympic Games,1500m,w,SemiFinals,1
4,9.966,2:02.261,5,9.902,2:02.378,3,9.724,2:02.090,1,9.228,2:01.339,,,,2,9.734,2:01.825,2005-2006,2006 Olympic Games,1500m,w,SemiFinals,1
4,9.906,2:12.167,5,9.967,2:12.345,3,10.044,2:12.134,1,9.760,2:11.099,,,,2,9.778,2:11.602,2005-2006,2006 Olympic Games,1500m,w,SemiFinals,1
4,10.148,2:22.314,5,10.065,2:22.410,3,10.050,2:22.183,1,10.204,2:21.302,,,,2,10.380,2:21.982,2005-2006,2006 Olympic Games,1500m,w,SemiFinals,1
4,21.75,2:44.057,3,10.12,2:32.527,2,10.33,2:32.504,1,10.45,2:31.747,0,,DQ,5,23.92,2:45.897,2005-2006,2006 Olympic Games,1500m,w,SemiFinals,1
