START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,7.09,7.09,2,7.21,7.21,3,7.39,,4,7.56,7.56,5,7.81,7.81,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),500m(2),w,Quarterfinals,1
1,9.23,16.32,2,9.19,16.40,5,27.07,,3,9.16,16.72,4,9.49,17.30,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),500m(2),w,Quarterfinals,1
1,8.73,25.05,2,8.73,25.13,,,,3,8.87,25.59,4,9.12,26.42,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),500m(2),w,Quarterfinals,1
1,8.95,34.00,2,8.94,34.07,,,,3,8.97,34.56,4,9.37,35.79,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),500m(2),w,Quarterfinals,1
1,9.22,43.22,2,9.26,43.33,,,,3,9.32,43.884,4,9.68,45.473,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),500m(2),w,Quarterfinals,1
