START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
4,9.95,9.95,1,9.61,9.61,2,9.75,9.75,6,10.08,10.08,3,9.84,9.84,5,10.07,10.07,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Heats,11
6,13.18,23.13,3,13.27,22.88,4,13.24,22.99,1,12.54,22.62,2,12.92,22.76,5,13.03,23.10,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Heats,11
3,12.61,35.74,4,12.93,35.81,5,12.90,35.89,1,12.91,35.53,2,12.90,35.66,6,12.88,35.98,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Heats,11
1,11.41,47.15,5,11.71,47.52,3,11.37,47.26,2,11.67,47.20,4,11.74,47.40,6,11.64,47.62,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Heats,11
1,11.06,58.21,5,11.06,58.58,2,11.05,58.31,3,11.16,58.36,4,11.12,58.52,6,11.10,58.72,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Heats,11
1,11.20,1:09.41,5,11.19,1:09.77,3,11.21,1:09.52,4,11.19,1:09.55,2,10.95,1:09.47,6,11.18,1:09.90,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Heats,11
2,10.55,1:19.96,5,10.59,1:20.36,3,10.54,1:20.06,4,10.61,1:20.16,1,10.33,1:19.80,6,10.58,1:20.48,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Heats,11
2,10.51,1:30.47,5,10.37,1:30.73,3,10.49,1:30.55,4,10.49,1:30.65,1,10.59,1:30.39,6,10.40,1:30.88,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Heats,11
1,9.86,1:40.33,4,10.00,1:40.73,3,10.08,1:40.63,5,10.22,1:40.87,2,10.20,1:40.59,6,10.18,1:41.06,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Heats,11
1,9.90,1:50.23,3,9.71,1:50.44,2,9.72,1:50.35,5,9.95,1:50.82,4,10.08,1:50.67,6,9.96,1:51.02,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Heats,11
1,9.86,2:00.09,3,9.86,2:00.30,2,9.85,2:00.20,5,10.09,2:00.91,4,10.01,2:00.68,6,10.05,2:01.07,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Heats,11
1,9.68,2:09.77,3,9.66,2:09.96,2,9.66,2:09.86,4,9.96,2:10.87,5,10.22,2:10.90,6,10.29,2:11.36,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Heats,11
1,9.67,2:19.44,3,9.70,2:19.66,2,9.69,2:19.55,5,10.67,2:21.54,4,10.58,2:21.48,6,10.70,2:22.06,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Heats,11
1,9.62,2:29.058,3,9.75,2:29.402,2,9.65,2:29.195,4,10.90,2:32.439,5,10.99,2:32.464,6,10.99,2:33.044,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Heats,11
