START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,7.50,7.50,3,7.93,7.93,2,7.64,7.64,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(1),w,RepHeats,6
1,9.97,17.47,3,9.84,17.77,2,9.87,17.51,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(1),w,RepHeats,6
1,9.67,27.14,2,9.57,27.34,3,9.83,27.34,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(1),w,RepHeats,6
1,9.93,37.07,2,9.80,37.14,3,9.98,37.32,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(1),w,RepHeats,6
1,10.12,47.185,2,10.14,47.272,3,10.31,47.626,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",500m(1),w,RepHeats,6
