START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,7.54,7.54,1,7.38,7.38,3,7.65,7.65,4,7.88,7.88,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,w,Heats,4
2,9.48,17.02,1,9.55,16.93,3,9.43,17.08,4,9.76,17.64,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,w,Heats,4
2,9.13,26.15,1,9.14,26.07,3,9.14,26.22,4,9.40,27.04,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,w,Heats,4
1,9.33,35.48,3,9.44,35.51,2,9.28,35.50,4,9.41,36.45,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,w,Heats,4
1,9.09,44.57,3,9.59,45.10,2,9.44,44.94,4,9.78,46.23,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),500m,w,Heats,4
