START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
3,9.21,9.21,4,9.32,9.32,1,9.02,9.02,5,9.32,9.32,2,9.08,9.08,6,9.32,9.32,2008-2009,"2009 ISU World Championships, Austria",1500M,m,Heats,1
3,12.64,21.86,6,12.82,22.14,2,12.51,21.54,4,12.63,21.96,1,12.40,21.48,5,12.72,22.05,2008-2009,"2009 ISU World Championships, Austria",1500M,m,Heats,1
3,11.96,33.82,5,11.92,34.06,2,12.11,33.66,4,11.97,33.93,1,11.90,33.38,6,12.08,34.13,2008-2009,"2009 ISU World Championships, Austria",1500M,m,Heats,1
4,11.79,45.61,5,11.74,45.81,2,11.64,45.30,3,11.64,45.58,1,11.86,45.25,6,11.76,45.90,2008-2009,"2009 ISU World Championships, Austria",1500M,m,Heats,1
3,11.43,57.04,5,11.28,57.09,1,11.44,56.74,6,11.54,57.13,2,11.52,56.77,4,11.14,57.05,2008-2009,"2009 ISU World Championships, Austria",1500M,m,Heats,1
5,10.19,1:07.24,2,9.61,1:06.71,1,9.94,1:06.68,6,10.31,1:07.44,3,10.16,1:06.94,4,9.98,1:07.03,2008-2009,"2009 ISU World Championships, Austria",1500M,m,Heats,1
5,9.64,1:16.88,1,9.96,1:16.68,3,10.10,1:16.79,6,9.67,1:17.11,2,9.82,1:16.77,4,9.80,1:16.83,2008-2009,"2009 ISU World Championships, Austria",1500M,m,Heats,1
4,9.42,1:26.31,1,9.48,1:26.16,5,9.59,1:26.38,6,9.62,1:26.73,3,9.53,1:26.30,2,9.45,1:26.28,2008-2009,"2009 ISU World Championships, Austria",1500M,m,Heats,1
3,9.69,1:36.00,1,9.63,1:35.79,4,9.72,1:36.11,6,9.72,1:36.46,2,9.55,1:35.86,5,9.91,1:36.20,2008-2009,"2009 ISU World Championships, Austria",1500M,m,Heats,1
4,9.34,1:45.34,2,9.31,1:45.10,3,9.19,1:45.31,6,9.65,1:46.11,1,9.23,1:45.09,5,9.18,1:45.38,2008-2009,"2009 ISU World Championships, Austria",1500M,m,Heats,1
5,9.18,1:54.52,1,9.07,1:54.18,4,9.21,1:54.52,6,10.11,1:56.22,2,9.14,1:54.24,3,9.11,1:54.49,2008-2009,"2009 ISU World Championships, Austria",1500M,m,Heats,1
3,9.09,2:03.62,1,9.19,2:03.38,6,20.14,2:14.67,5,10.35,2:06.58,2,9.26,2:03.50,4,9.26,2:03.75,2008-2009,"2009 ISU World Championships, Austria",1500M,m,Heats,1
4,9.45,2:13.07,1,9.30,2:12.68,6,14.95,2:29.62,5,10.80,2:17.38,2,9.28,2:12.79,3,9.05,2:12.80,2008-2009,"2009 ISU World Championships, Austria",1500M,m,Heats,1
4,9.60,2:22.665,1,9.42,2:22.092,6,12.82,2:42.439,5,11.09,2:28.469,2,9.52,2:22.307,3,9.74,2:22.535,2008-2009,"2009 ISU World Championships, Austria",1500M,m,Heats,1
