START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,7.83,7.83,2,8.09,8.09,3,8.24,8.24,5,8.71,8.71,4,8.38,8.38,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,6
2,12.13,19.96,3,12.12,20.21,1,11.66,19.90,5,12.06,20.77,4,12.16,20.54,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,6
1,11.79,31.75,2,11.82,32.03,3,12.19,32.09,,,,4,11.80,32.34,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,6
1,11.90,43.65,3,11.80,43.83,4,11.85,43.94,5,,44.21,2,11.46,43.80,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,6
1,11.63,55.28,2,11.68,55.51,4,11.70,55.64,5,11.70,55.91,3,11.71,55.51,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,6
1,11.01,1:06.29,2,10.94,1:06.45,5,11.73,1:07.37,4,10.88,1:06.79,3,11.05,1:06.56,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,6
1,10.40,1:16.69,2,10.45,1:16.90,4,9.76,1:17.13,5,10.39,1:17.18,3,10.44,1:17.00,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,6
2,9.77,1:26.46,3,9.77,1:26.67,4,9.77,1:26.90,1,9.21,1:26.39,5,9.90,1:26.90,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,6
2,9.33,1:35.79,1,9.11,1:35.78,5,9.48,1:36.38,3,9.41,1:35.80,4,9.47,1:36.37,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,6
3,9.65,1:45.44,1,9.51,1:45.29,5,9.56,1:45.94,2,9.51,1:45.31,4,9.37,1:45.74,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,6
3,9.49,1:54.93,1,9.58,1:54.87,4,9.25,1:55.19,2,9.58,1:54.89,5,9.53,1:55.27,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,6
1,9.56,2:04.49,3,9.64,2:04.51,4,10.05,2:05.24,2,9.60,2:04.49,5,10.08,2:05.35,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,6
3,9.67,2:14.16,2,9.54,2:14.05,4,10.65,2:15.89,1,9.51,2:14.00,5,10.68,2:16.03,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,6
3,9.78,2:23.940,2,9.89,2:23.934,4,10.30,2:26.190,1,9.89,2:23.881,5,11.25,2:27.280,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,6
