START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,13.63,13.63,2,13.76,13.76,3,13.95,13.95,4,14.18,14.18,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,FinalB,1
1,10.15,23.78,2,10.07,23.84,3,10.10,24.05,4,10.06,24.24,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,FinalB,1
2,9.74,33.53,1,9.63,33.48,3,9.71,33.76,4,9.61,33.86,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,FinalB,1
1,9.75,43.28,2,9.84,43.32,3,9.70,43.47,4,9.79,43.65,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,FinalB,1
1,9.72,53.01,2,9.73,53.05,3,9.64,53.12,4,9.63,53.28,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,FinalB,1
1,9.23,1:02.25,2,9.35,1:02.41,3,9.30,1:02.43,4,9.40,1:02.69,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,FinalB,1
1,9.27,1:11.52,2,9.14,1:11.55,3,9.17,1:11.61,4,8.95,1:11.65,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,FinalB,1
1,9.22,1:20.75,3,9.35,1:20.91,2,9.25,1:20.86,4,9.36,1:21.01,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,FinalB,1
2,9.42,1:30.168,3,9.35,1:30.257,1,9.15,1:30.005,4,9.29,1:30.298,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,FinalB,1
