START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
4,10.41,10.41,1,10.09,10.09,5,10.65,10.65,3,10.26,10.26,2,10.15,10.15,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",1500m,w,Heats,9
4,14.97,25.38,2,15.07,25.16,5,14.93,25.58,3,15.04,25.30,1,14.84,24.99,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",1500m,w,Heats,9
4,15.44,40.82,2,15.34,40.50,5,15.39,40.97,3,15.36,40.66,1,15.34,40.33,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",1500m,w,Heats,9
4,14.34,55.16,2,14.37,54.87,5,14.33,55.30,3,14.38,55.04,1,14.41,54.74,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",1500m,w,Heats,9
4,14.21,1:09.37,2,14.22,1:09.09,5,14.19,1:09.49,3,14.20,1:09.24,1,14.23,1:08.97,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",1500m,w,Heats,9
4,13.65,1:23.02,1,13.52,1:22.61,5,13.63,1:23.12,3,13.61,1:22.85,2,13.77,1:22.74,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",1500m,w,Heats,9
4,12.33,1:35.35,1,12.43,1:35.04,5,12.28,1:35.40,3,12.31,1:35.16,2,12.40,1:35.14,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",1500m,w,Heats,9
5,10.80,1:46.15,2,10.74,1:45.78,1,10.33,1:45.73,3,10.71,1:45.87,4,10.92,1:46.06,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",1500m,w,Heats,9
4,9.69,1:55.84,2,9.86,1:55.64,1,9.79,1:55.52,3,9.88,1:55.75,5,9.78,1:55.84,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",1500m,w,Heats,9
3,10.20,2:06.04,2,10.29,2:05.93,1,10.31,2:05.83,4,10.39,2:06.14,5,10.49,2:06.33,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",1500m,w,Heats,9
3,10.16,2:16.20,2,10.21,2:16.14,1,10.21,2:16.04,4,10.19,2:16.33,5,10.03,2:16.36,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",1500m,w,Heats,9
3,10.16,2:26.36,2,10.14,2:26.28,1,10.16,2:26.20,5,11.08,2:27.41,4,10.30,2:26.66,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",1500m,w,Heats,9
3,10.36,2:36.72,2,10.33,2:36.61,1,10.31,2:36.51,5,10.95,2:38.36,4,10.21,2:36.87,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",1500m,w,Heats,9
0,,DQ,2,10.39,2:46.995,1,10.42,2:46.927,3,11.44,2:49.793,0,,DQ,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",1500m,w,Heats,9
