START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
5,10.64,10.64,6,10.70,10.70,4,10.49,10.49,1,10.06,10.06,3,10.29,10.29,2,10.13,10.13,7,10.96,10.96,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,RepSemifinals,1
3,12.82,23.46,7,13.17,23.87,5,13.22,23.71,1,13.19,23.25,4,13.35,23.64,2,13.24,23.37,6,12.88,23.84,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,RepSemifinals,1
3,12.31,35.77,7,12.50,36.37,4,12.21,35.92,1,12.27,35.52,5,12.31,35.95,2,12.28,35.65,6,12.33,36.17,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,RepSemifinals,1
3,11.60,47.37,7,11.39,47.76,4,11.53,47.45,1,11.64,47.16,5,11.58,47.53,2,11.61,47.26,6,11.40,47.57,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,RepSemifinals,1
4,10.99,58.36,6,10.81,58.57,5,11.00,58.45,1,11.05,58.21,3,10.80,58.33,2,11.05,58.31,7,11.03,58.60,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,RepSemifinals,1
5,10.23,1:08.59,1,9.78,1:08.35,6,10.31,1:08.76,2,10.17,1:08.38,3,10.14,1:08.47,4,10.18,1:08.49,7,10.29,1:08.89,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,RepSemifinals,1
4,9.62,1:18.21,2,9.65,1:18.00,6,9.62,1:18.38,1,9.52,1:17.90,5,9.78,1:18.25,3,9.64,1:18.13,7,9.62,1:18.51,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,RepSemifinals,1
4,9.47,1:27.68,2,9.49,1:27.49,6,9.58,1:27.96,1,9.50,1:27.40,5,9.61,1:27.86,3,9.46,1:27.59,7,9.57,1:28.08,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,RepSemifinals,1
4,9.47,1:37.15,2,9.50,1:36.99,6,9.43,1:37.39,1,9.50,1:36.90,5,9.40,1:37.26,3,9.48,1:37.07,7,9.44,1:37.52,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,RepSemifinals,1
4,9.44,1:46.59,2,9.46,1:46.45,5,9.38,1:46.77,1,9.54,1:46.44,6,9.52,1:46.78,3,9.42,1:46.49,7,9.37,1:46.89,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,RepSemifinals,1
3,9.46,1:56.05,1,9.35,1:55.80,5,9.43,1:56.20,4,9.64,1:56.08,7,9.67,1:56.45,2,9.40,1:55.89,6,9.43,1:56.32,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,RepSemifinals,1
3,9.24,2:05.29,2,9.43,2:05.23,6,9.56,2:05.76,4,9.60,2:05.68,7,9.45,2:05.90,1,9.33,2:05.22,5,9.43,2:05.75,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,RepSemifinals,1
2,9.08,2:14.37,3,9.74,2:14.97,7,47.37,2:53.13,5,9.80,2:15.48,6,9.83,2:15.73,1,9.08,2:14.30,4,9.23,2:14.98,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,RepSemifinals,1
1,9.22,2:23.586,4,10.19,2:25.157,7,16.60,3:09.723,5,10.10,2:25.573,6,9.92,2:25.643,2,9.50,2:23.797,3,9.39,2:24.369,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(2),m,RepSemifinals,1
