START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
3,16.53,16.53,2,16.32,16.32,1,16.04,16.04,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,10.07,26.60,2,10.19,26.51,1,10.29,26.33,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.75,36.35,2,9.72,36.23,1,9.74,36.07,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.72,46.07,2,9.73,45.96,1,9.79,45.86,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,10.11,56.18,2,10.08,56.04,1,10.07,55.93,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.89,1:06.07,2,9.89,1:05.93,1,9.90,1:05.83,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,10.01,1:16.08,2,10.13,1:16.06,1,10.14,1:15.97,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,10.59,1:26.67,2,10.43,1:26.49,1,10.29,1:26.26,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.67,1:36.34,2,9.73,1:36.22,1,9.81,1:36.07,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.76,1:46.10,2,9.77,1:45.99,1,9.33,1:45.40,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.91,1:56.01,2,9.88,1:55.87,1,10.39,1:55.79,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.66,2:05.67,2,9.69,2:05.56,1,9.67,2:05.46,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.59,2:15.26,2,9.67,2:15.23,1,9.37,2:14.83,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.68,2:24.94,2,9.62,2:24.85,1,9.86,2:24.69,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.11,2:34.05,2,9.05,2:33.90,1,9.10,2:33.79,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.12,2:43.17,2,9.18,2:43.08,1,9.21,2:43.00,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
2,9.36,2:52.53,3,9.48,2:52.56,1,9.43,2:52.43,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
2,9.29,3:01.82,3,9.40,3:01.96,1,9.32,3:01.75,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.44,3:11.26,2,9.24,3:11.20,1,9.39,3:11.14,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.13,3:20.39,1,8.93,3:20.13,2,9.15,3:20.29,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.01,3:29.40,2,9.13,3:29.26,1,8.87,3:29.16,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,8.90,3:38.30,2,8.94,3:38.20,1,8.54,3:37.70,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.10,3:47.40,2,9.06,3:47.26,1,9.49,3:47.19,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.18,3:56.58,2,9.26,3:56.52,1,9.18,3:56.37,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.17,4:05.75,2,9.19,4:05.71,1,9.14,4:05.51,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,9.02,4:14.77,2,8.97,4:14.68,1,9.00,4:14.51,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,8.66,4:23.43,2,8.66,4:23.34,1,8.66,4:23.17,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,8.80,4:32.23,2,8.70,4:32.04,1,8.76,4:31.93,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,8.94,4:41.17,2,8.89,4:40.93,1,8.95,4:40.88,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,8.86,4:50.03,2,9.04,4:49.97,1,8.97,4:49.85,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,8.88,4:58.91,2,8.88,4:58.85,1,8.74,4:58.59,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,8.94,5:07.85,2,8.80,5:07.65,1,8.59,5:07.18,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
3,8.73,5:16.58,2,8.63,5:16.28,1,8.52,5:15.70,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
2,8.96,5:25.54,3,19.20,5:35.48,1,8.11,5:23.81,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
2,9.26,5:34.80,3,9.39,5:44.87,1,9.35,5:33.16,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
2,10.31,5:45.11,3,8.79,5:53.66,1,9.00,5:42.16,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
2,8.50,5:53.61,3,9.42,6:03.08,1,8.97,5:51.13,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
2,9.05,6:02.66,3,9.64,6:12.72,1,8.95,6:00.08,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
2,9.27,6:11.93,3,9.67,6:22.39,1,9.19,6:09.27,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
2,9.26,6:21.19,3,9.11,6:31.50,1,8.72,6:17.99,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
2,9.07,6:30.26,3,8.82,6:40.32,1,9.88,6:27.87,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
2,9.29,6:39.55,3,8.93,6:49.25,1,9.14,6:37.01,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
2,9.31,6:48.86,3,9.48,6:58.73,1,8.81,6:45.82,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
2,9.78,6:58.64,3,10.51,7:09.24,1,9.27,6:55.09,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
2,9.00,7:07.633,3,11.59,7:20.823,1,9.76,7:04.846,2014-2015,ISU World Cup 2014/15 - Seoul (KOR),5000mRelay,m,Heats,2
