START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
4,11.05,11.05,6,11.22,11.22,7,11.30,11.30,1,10.76,10.76,2,10.89,10.89,5,11.11,11.11,3,10.92,10.92,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),w,Semifinals,2
7,16.20,27.25,1,15.62,26.84,3,15.62,26.92,4,16.23,26.99,5,16.20,27.09,6,16.04,27.15,2,15.95,26.87,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),w,Semifinals,2
7,13.21,40.46,6,13.47,40.31,4,13.05,39.97,2,12.83,39.82,1,12.68,39.77,5,12.92,40.07,3,13.09,39.96,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),w,Semifinals,2
7,12.73,53.19,6,12.72,53.03,2,12.69,52.66,3,12.93,52.75,1,12.82,52.59,5,12.80,52.87,4,12.83,52.79,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),w,Semifinals,2
7,12.26,1:05.45,6,12.29,1:05.32,3,12.36,1:05.02,1,12.21,1:04.96,2,12.41,1:05.00,5,12.26,1:05.13,4,12.24,1:05.03,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),w,Semifinals,2
7,10.86,1:16.31,6,10.81,1:16.13,5,11.09,1:16.11,1,10.85,1:15.81,4,11.00,1:16.00,1,10.68,1:15.81,3,10.85,1:15.88,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),w,Semifinals,2
7,9.99,1:26.30,4,9.78,1:25.91,6,10.02,1:26.13,2,10.01,1:25.82,5,10.02,1:26.02,1,9.93,1:25.74,3,9.95,1:25.83,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),w,Semifinals,2
7,9.63,1:35.93,4,9.65,1:35.56,6,9.66,1:35.79,1,9.54,1:35.36,5,9.65,1:35.67,2,9.69,1:35.43,3,9.62,1:35.45,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),w,Semifinals,2
7,9.52,1:45.45,2,9.29,1:44.85,6,9.50,1:45.29,1,9.35,1:44.71,4,9.52,1:45.19,3,9.74,1:45.17,5,9.83,1:45.28,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),w,Semifinals,2
5,9.30,1:54.75,2,9.54,1:54.39,4,9.34,1:54.63,1,9.67,1:54.38,3,9.33,1:54.52,7,9.90,1:55.07,6,9.55,1:54.83,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),w,Semifinals,2
5,9.38,2:04.13,1,9.34,2:03.73,4,9.39,2:04.02,2,9.51,2:03.89,3,9.41,2:03.93,7,10.01,2:05.08,6,9.54,2:04.37,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),w,Semifinals,2
5,9.39,2:13.52,1,9.44,2:13.17,4,9.47,2:13.49,2,9.40,2:13.29,3,9.47,2:13.40,7,10.60,2:15.68,6,9.71,2:14.08,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),w,Semifinals,2
4,9.48,2:23.00,1,9.57,2:22.74,4,9.51,2:23.00,2,9.53,2:22.82,3,9.52,2:22.92,7,11.27,2:26.95,6,9.97,2:24.05,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),w,Semifinals,2
4,9.93,2:32.93,1,9.87,2:32.61,5,10.34,2:33.326,2,9.85,2:32.67,3,9.98,2:32.90,7,11.47,2:38.393,6,10.34,2:34.363,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),w,Semifinals,2
