START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.09,12.09,2,12.15,12.15,3,12.25,12.25,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
2,9.50,21.59,1,9.33,21.48,3,9.44,21.69,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
2,9.25,30.84,1,9.11,30.59,3,9.23,30.92,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
2,8.97,39.81,1,9.15,39.74,3,8.90,39.82,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,9.24,49.05,1,9.12,48.86,2,9.20,49.02,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
2,8.86,57.91,1,9.01,57.87,3,9.12,58.14,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,9.32,1:07.23,1,8.87,1:06.74,2,9.03,1:07.17,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,9.19,1:16.42,1,9.23,1:15.97,2,9.23,1:16.40,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
2,9.20,1:25.62,1,8.91,1:24.88,3,9.32,1:25.72,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,9.24,1:34.86,1,9.19,1:34.07,2,8.97,1:34.69,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
2,9.43,1:44.29,1,9.02,1:43.09,3,9.60,1:44.29,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
2,9.31,1:53.60,1,9.12,1:52.21,3,9.51,1:53.80,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,9.43,2:03.03,1,9.05,2:01.26,2,9.18,2:02.98,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,9.51,2:12.54,1,8.92,2:10.18,2,9.52,2:12.50,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,9.45,2:21.99,1,9.04,2:19.22,2,9.35,2:21.85,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,12.75,2:34.74,1,9.09,2:28.31,2,12.43,2:34.28,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,9.90,2:44.64,1,9.11,2:37.42,2,10.14,2:44.42,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,9.47,2:54.11,1,9.26,2:46.68,2,9.40,2:53.82,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,9.44,3:03.55,1,9.07,2:55.75,2,9.49,3:03.31,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,9.47,3:13.02,1,9.06,3:04.81,2,9.58,3:12.89,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
2,9.40,3:22.42,1,9.02,3:13.83,3,9.70,3:22.59,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,9.65,3:32.07,1,9.22,3:23.05,2,9.41,3:32.00,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
2,9.28,3:41.35,1,9.19,3:32.24,3,9.38,3:41.38,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,9.51,3:50.86,1,9.27,3:41.51,2,9.38,3:50.76,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,9.81,4:00.67,1,9.50,3:51.01,2,9.23,3:59.99,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
3,10.54,4:11.21,1,9.48,4:00.49,2,9.60,4:09.59,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
2,11.49,4:22.691,1,9.62,4:10.104,0,,PEN,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Heats,1
