START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,9.45,9.45,3,9.56,9.56,2,9.47,9.47,5,9.92,9.92,4,9.77,9.77,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,w,Heats,7
2,14.12,23.57,3,14.14,23.70,1,13.98,23.45,5,14.04,23.96,4,14.05,23.82,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,w,Heats,7
2,13.66,37.23,3,13.63,37.33,1,13.62,37.07,5,13.78,37.74,4,13.68,37.50,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,w,Heats,7
2,13.48,50.71,3,13.52,50.85,1,13.50,50.57,5,13.45,51.19,4,13.49,50.99,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,w,Heats,7
3,12.81,1:03.52,4,12.78,1:03.63,1,12.77,1:03.34,5,12.55,1:03.74,2,12.42,1:03.41,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,w,Heats,7
1,11.32,1:14.84,5,11.41,1:15.04,3,11.53,1:14.87,4,11.22,1:14.96,2,11.45,1:14.86,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,w,Heats,7
1,10.11,1:24.95,5,10.28,1:25.32,4,10.26,1:25.13,2,10.03,1:24.99,3,10.14,1:25.00,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,w,Heats,7
1,10.12,1:35.07,5,10.01,1:35.33,3,10.02,1:35.15,4,10.21,1:35.20,2,10.14,1:35.14,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,w,Heats,7
1,10.47,1:45.54,3,10.55,1:45.88,4,12.08,1:47.23,5,15.53,1:50.73,2,10.47,1:45.61,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,w,Heats,7
1,10.33,1:55.87,3,10.69,1:56.57,5,23.05,2:10.28,4,15.24,2:05.97,2,10.37,1:55.98,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,w,Heats,7
1,10.49,2:06.36,3,10.94,2:07.51,5,12.90,2:23.18,4,11.07,2:17.04,2,10.47,2:06.45,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,w,Heats,7
1,10.44,2:16.80,3,11.14,2:18.65,5,12.48,2:35.66,4,10.37,2:27.41,2,10.46,2:16.91,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,w,Heats,7
1,10.47,2:27.27,3,11.56,2:30.21,5,12.77,2:48.43,4,10.56,2:37.97,2,10.47,2:27.38,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,w,Heats,7
2,10.53,2:37.800,3,12.19,2:42.396,5,18.30,3:06.723,4,11.78,2:49.743,1,10.19,2:37.562,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,w,Heats,7
