START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,11.94,11.94,2,12.11,12.11,4,12.41,12.41,5,12.60,12.60,3,12.22,,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",1500m(2),w,Rep.Heats,1
1,17.55,29.49,2,17.55,29.66,4,17.55,29.96,5,17.53,30.13,3,17.57,,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",1500m(2),w,Rep.Heats,1
1,15.65,45.14,3,15.55,45.21,4,15.47,45.43,5,15.48,45.61,2,15.40,,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",1500m(2),w,Rep.Heats,1
2,13.04,58.18,1,12.88,58.09,4,12.97,58.40,5,12.93,58.54,3,13.11,,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",1500m(2),w,Rep.Heats,1
3,12.97,1:11.15,1,12.95,1:11.04,4,12.93,1:11.33,5,12.92,1:11.46,2,12.75,,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",1500m(2),w,Rep.Heats,1
3,11.77,1:22.92,2,11.78,1:22.82,4,11.72,1:23.05,5,11.72,1:23.18,1,11.65,,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",1500m(2),w,Rep.Heats,1
1,10.92,1:33.84,3,11.14,1:33.96,4,10.92,1:33.97,5,10.89,1:34.07,2,11.20,,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",1500m(2),w,Rep.Heats,1
2,10.05,1:43.89,1,9.90,1:43.86,4,10.09,1:44.06,5,10.02,1:44.09,3,10.07,,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",1500m(2),w,Rep.Heats,1
3,10.05,1:53.94,1,10.00,1:53.86,2,9.85,1:53.91,5,10.03,1:54.12,4,10.04,,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",1500m(2),w,Rep.Heats,1
4,9.99,2:03.93,2,9.77,2:03.63,1,9.38,2:03.29,5,9.92,2:04.04,3,9.79,,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",1500m(2),w,Rep.Heats,1
3,9.70,2:13.63,2,9.66,2:13.29,1,9.57,2:12.86,4,10.08,2:14.12,5,23.36,,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",1500m(2),w,Rep.Heats,1
3,9.91,2:23.54,2,9.86,2:23.15,1,9.69,2:22.55,4,10.35,2:24.47,,,,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",1500m(2),w,Rep.Heats,1
3,10.28,2:33.82,2,10.19,2:33.34,1,10.04,2:32.59,4,10.83,2:35.30,,,,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",1500m(2),w,Rep.Heats,1
3,10.36,2:44.191,2,10.67,2:44.012,1,10.81,2:43.396,4,11.41,2:46.704,,,,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",1500m(2),w,Rep.Heats,1
