START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,7.02,7.02,1,6.88,6.88,3,7.17,7.17,4,7.28,7.28,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",500m,m,RepQuarterfinals,3
2,9.21,16.23,1,9.27,16.15,3,9.21,16.38,4,9.16,16.44,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",500m,m,RepQuarterfinals,3
1,8.85,25.08,4,9.47,25.62,2,8.86,25.24,3,8.83,25.27,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",500m,m,RepQuarterfinals,3
1,8.75,33.83,4,9.07,34.69,3,8.97,34.21,2,8.89,34.16,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",500m,m,RepQuarterfinals,3
1,8.98,42.809,2,9.41,44.097,3,30.64,1:04.842,0,,PEN,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",500m,m,RepQuarterfinals,3
