START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,9.37,9.37,2,9.58,9.58,3,9.77,9.77,4,9.96,9.96,,,,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,8
1,14.04,23.41,2,14.06,23.64,3,14.04,23.81,4,14.08,24.04,,,,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,8
1,13.74,37.15,2,13.70,37.34,3,13.75,37.56,4,13.63,37.67,,,,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,8
1,13.51,50.66,3,13.46,50.80,4,13.43,50.99,2,13.08,50.75,,,,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,8
2,11.81,1:02.47,1,11.65,1:02.45,4,11.90,1:02.89,3,12.06,1:02.81,,,,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,8
2,10.88,1:13.35,1,10.84,1:13.29,3,10.75,1:13.64,4,10.89,1:13.70,,,,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,8
1,10.64,1:23.99,2,10.81,1:24.10,4,10.94,1:24.58,3,10.79,1:24.49,,,,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,8
1,10.33,1:34.32,2,10.37,1:34.47,4,10.20,1:34.78,3,10.17,1:34.66,,,,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,8
1,10.11,1:44.43,2,10.11,1:44.58,3,10.05,1:44.83,4,10.18,1:44.84,,,,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,8
1,10.03,1:54.46,2,10.04,1:54.62,3,10.04,1:54.87,4,10.04,1:54.88,,,,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,8
1,10.01,2:04.47,2,9.98,2:04.60,4,9.99,2:04.86,3,9.97,2:04.85,,,,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,8
1,10.03,2:14.50,2,10.01,2:14.61,3,9.77,2:14.63,4,10.04,2:14.89,,,,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,8
2,10.09,2:24.59,4,10.24,2:24.85,1,9.37,2:24.00,3,9.95,2:24.84,,,,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,8
3,10.46,2:35.050,4,10.61,2:35.457,1,10.29,2:34.288,2,10.11,2:34.947,0,,DNS,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,w,Heats,8
