START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,11.203,11.203,4,11.668,11.668,1,10.854,10.854,,,,2,10.988,10.988,2004-2005,2005 Winter Universiade,1500m,m,Heats,4
1,14.018,25.221,4,14.702,26.370,2,15.052,25.905,,,,3,14.945,25.933,2004-2005,2005 Winter Universiade,1500m,m,Heats,4
1,10.970,36.190,4,10.778,37.147,2,10.974,36.879,,,,3,11.056,36.988,2004-2005,2005 Winter Universiade,1500m,m,Heats,4
2,12.013,48.203,4,11.416,48.563,1,11.084,47.962,,,,3,11.222,48.210,2004-2005,2005 Winter Universiade,1500m,m,Heats,4
1,11.721,59.924,4,11.762,1:00.324,2,12.003,59.965,,,,3,11.860,1:00.070,2004-2005,2005 Winter Universiade,1500m,m,Heats,4
2,12.684,1:12.607,4,12.758,1:13.081,1,12.532,1:12.497,,,,3,12.594,1:12.663,2004-2005,2005 Winter Universiade,1500m,m,Heats,4
2,12.798,1:25.405,4,12.661,1:25.742,1,12.770,1:25.266,,,,3,12.888,1:25.550,2004-2005,2005 Winter Universiade,1500m,m,Heats,4
3,12.692,1:38.096,4,12.675,1:38.417,1,12.647,1:37.913,,,,2,12.447,1:37.997,2004-2005,2005 Winter Universiade,1500m,m,Heats,4
1,10.353,1:48.449,4,10.570,1:48.986,3,10.852,1:48.765,,,,2,10.620,1:48.616,2004-2005,2005 Winter Universiade,1500m,m,Heats,4
1,10.026,1:58.474,3,9.963,1:58.949,4,10.688,1:59.452,,,,2,10.103,1:58.719,2004-2005,2005 Winter Universiade,1500m,m,Heats,4
,,,1,9.397,2:08.345,3,9.484,2:08.936,,,,2,9.817,2:08.536,2004-2005,2005 Winter Universiade,1500m,m,Heats,4
2,,2:18.036,1,9.223,2:17.568,4,9.558,2:18.493,,,,3,9.517,2:18.053,2004-2005,2005 Winter Universiade,1500m,m,Heats,4
3,9.468,2:27.503,1,9.405,2:26.973,4,9.700,2:28.192,,,,2,9.416,2:27.468,2004-2005,2005 Winter Universiade,1500m,m,Heats,4
2,9.57,2:37.064,1,9.78,2:36.749,4,9.80,2:37.990,0,,DQ,3,9.83,2:37.292,2004-2005,2005 Winter Universiade,1500m,m,Heats,4
