season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,1,1,1,,889,SergeyPRANKEVICH,7048,RUS,43.070,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,1,2,2,,820,RobertBECKER,7258,GER,43.078,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,1,3,3,,829,PeterDARAZS,6465,HUN,43.185,q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,1,4,4,,810,ZHANGZhiqiang,7359,CHN,43.331,
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,2,1,4,,847,SatoshiSAKASHITA,6183,JPN,43.795,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,2,2,1,,793,JeremyBECK,7283,AUS,43.874,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,2,3,2,,851,NurbergenZHUMAGAZIYEV,7349,KAZ,44.190,
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,2,4,3,,859,MunkhdoriGANTUMUR,7351,MGL,49.213,
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,3,1,1,,874,FreekvanderWART,7269,NED,44.375,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,3,2,3,,858,SAULITISJekabs,7267,LAT,44.594,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,3,3,2,,824,OliverHORSEPOOL,6276,GBR,1:00.717,
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,4,1,1,,897,ViktorKOROLOV,7177,UKR,43.774,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,4,2,3,,892,AlexanderGERTSIKOV,6570,RUS,43.805,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,4,3,2,,794,AndrePULEC,6054,AUT,43.824,
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,4,4,4,,879,ThomasPEARCE,7407,NZL,47.144,
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,5,1,2,,334,TravisJAYNER,6300,USA,42.879,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,5,2,1,,849,RyosukeSAKAZUME,7542,JPN,42.947,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,5,3,4,,816,LEPAPESebastien,7554,FRA,42.972,q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,5,4,3,,854,AzamatSULTANALIYEV,7348,KAZ,43.592,
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,6,1,1,,826,PaulWORTH,6802,GBR,43.484,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,6,2,2,,896,SerhiyLIFYRENKO,6826,UKR,44.622,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,6,3,3,,822,DennisWALZER,7144,GER,45.108,
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,7,1,1,,815,StephanePERIER,7478,FRA,43.099,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,7,2,2,,844,YuzoTAKAMIDO,7158,JPN,43.153,Q
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,7,3,3,,873,RudyKOEK,7225,NED,43.244,
2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(2),m,RepHeats,7,4,4,,795,AliaksandrANTANENKA,6850,BLR,44.188,
