season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,1,1,5,,9,AriannaFONTANA,6227,ITA,2:28.494,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,1,2,3,,141,JorienterMORS,6146,NED,2:28.587,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,1,3,4,,27,KIKUCHISumire,7980,JPN,2:29.665,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,1,4,1,,64,IongAKIM,9192,KAZ,2:29.875,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,1,5,6,,3,SHIMSukHee,8092,KOR,2:39.984,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,1,PEN,2,,70,BACSKAISaraLuca,8609,HUN,PEN,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,2,1,3,,48,HANYuTong,8365,CHN,2:31.158,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,2,2,6,,2,MarianneST-GELAIS,7216,CAN,2:31.274,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,2,3,2,,138,VALCEPINAMartina,7159,ITA,2:31.370,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,2,4,4,,30,THOMSONKathryn,8465,GBR,2:32.891,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,2,5,5,,17,AnnaSEIDEL,8562,GER,2:56.976,ADV,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,2,PEN,1,,16,JessicaKOOREMAN,7649,USA,PEN,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,3,1,1,,7,SCHULTINGSuzanne,8493,NED,2:27.730,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,3,2,4,,18,DeannaLOCKETT,7956,AUS,2:28.996,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,3,3,6,,44,CharlotteGILMARTIN,7136,GBR,2:29.005,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,3,4,2,,36,SEJPALOVA-HRUZOVAMichaela,8553,CZE,2:30.012,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,3,5,3,,46,CheyenneGOH,9291,SGP,2:36.971,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,3,PEN,5,,63,EFREMENKOVAEkaterina,8750,RUS,PEN,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,4,1,5,,128,KIMAlang,8484,KOR,2:20.891,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,4,2,1,,24,KimBOUTIN,8542,CAN,2:21.149,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,4,3,2,,26,PIERRONVeronique,6196,FRA,2:22.119,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,4,4,6,,31,MagdalenaWARAKOMSKA,8502,POL,2:23.693,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,4,PEN,3,,34,AnastassiyaKRESTOVA,7981,KAZ,PEN,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,4,PEN,4,,89,KIKUCHIYuki,8669,JPN,PEN,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,5,1,3,,1,CHRISTIEElise,7135,GBR,2:29.316,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,5,2,4,,137,ZHOUYang,6222,CHN,2:29.587,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,5,3,6,,47,ValerieMALTAIS,6216,CAN,2:29.877,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,5,4,1,,19,HUOTMARCHANDTifany,7976,FRA,2:29.996,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,5,5,5,,20,WALTERBianca,7232,GER,2:30.819,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,5,6,2,,135,BINEYMaame,9144,USA,2:31.819,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,6,1,4,,6,CHOIMinJeong,8625,KOR,2:24.595,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,6,2,2,,11,PetraJASZAPATI,8611,HUN,2:25.022,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,6,3,6,,136,LIJinyu,9094,CHN,2:25.034,Q,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,6,4,5,,13,PROSVIRNOVASofia,8509,RUS,2:25.553,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,6,5,1,,134,LanaGEHRING,7254,USA,2:27.336,,
2017-2018,Olympic Winter Games 2018,"1,500m",w,Heats,6,6,3,,51,KAMINAGAShione,8743,JPN,2:28.719,,
