race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,149,NOHJinkyu,7749,KOR,1:26.248,Q
0,2,3,,143,YuzoTAKAMIDO,7158,JPN,1:29.582,Q
0,3,4,,157,NielsKERSTHOLT,7067,NED,1:55.562,ADV
0,PEN,2,,114,MichaelGILDAY,6195,CAN,PEN,
1,2,2,,163,EvgeniiKOZULIN,7272,RUS,1:31.263,Q
1,3,3,,180,TravisJAYNER,6300,USA,1:36.604,ADV
1,PEN,4,,113,GuillaumeBLAISDUFOUR,7201,CAN,PEN,
2,1,3,,118,SONGWeilong,7156,CHN,1:28.258,Q
2,2,4,,181,AnthonyLOBELLO,6958,USA,1:28.340,Q
2,3,1,,144,DaisukeUEMURA,6118,JPN,1:28.853,ADV
2,PEN,2,,124,MaximeCHATAIGNIER,6106,FRA,PEN,
3,1,4,,119,LIUXianwei,6307,CHN,1:26.760,Q
3,2,1,,155,KNEGTSjinkie,7352,NED,1:26.792,Q
3,3,2,,131,JackWHELBOURNE,7437,GBR,1:26.831,
3,4,3,,115,RemiBEAULIEU,6299,CAN,1:27.227,
