race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,20,KaterinaNOVOTNA,6647,CZE,1:38.131,Q
0,2,2,,34,ErikaHUSZAR,6373,HUN,1:38.323,Q
0,3,1,,38,LuciaPERETTI,7160,ITA,1:38.350,
0,4,4,,59,AidaBELLA,7538,POL,1:40.554,
1,1,3,,24,SarahLINDSAY,6056,GBR,1:39.595,Q
1,2,1,,41,KatiaZINI,6076,ITA,1:39.627,Q
1,3,4,,60,PatrycjaMALISZEWSKA,6154,POL,1:39.758,
1,4,2,,6,KristinaVUTEVA,6060,BUL,1:39.980,
2,1,2,,31,RozsaDARAZS,6797,HUN,1:36.274,Q
2,2,1,,4,GerganaPATSOVA,6794,BUL,1:36.979,Q
2,3,4,,70,RanyaEZZI,6840,SWE,2:19.039,
2,DQ,3,,62,AnnaROMANOWICZ,6027,POL,DQ,
3,1,1,,55,JorienterMORS,6146,NED,1:37.333,Q
3,2,2,,48,InnaSIMONOVA,7241,KAZ,1:37.778,Q
3,3,3,,65,OlgaBELYAKOVA,7112,RUS,1:37.784,
3,4,4,,7,RayaZAHARIEVA,7410,BUL,1:40.470,
