season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,1,1,4,,234,AnthonyLOBELLO,6958,USA,1:29.267,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,1,2,2,,203,CeesJUFFERMANS,6072,NED,1:29.329,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,1,3,3,,195,HaraldsSILOVS,6458,LAT,1:29.617,q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,1,4,1,,154,PeterDARAZS,6465,HUN,1:54.913,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,2,1,3,,190,OHSe-Jong,6620,KOR,1:30.990,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,2,2,2,,125,LIYe,6655,CHN,1:30.996,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,2,3,1,,109,AssenPANDOV,6778,BUL,1:31.538,q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,2,4,4,,206,MatthewFULLER,6448,NZL,1:31.580,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,3,1,2,,126,LIHaonan,6658,CHN,1:33.463,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,3,2,1,,217,BulatVALIULLIN,6820,RUS,1:33.486,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,3,3,4,,207,BlakeSKJELLERUP,6549,NZL,1:33.643,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,3,4,3,,227,VolodymyrCHERNEGA,6041,UKR,1:34.791,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,4,1,1,,155,ViktorKNOCH,6177,HUN,1:27.456,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,4,2,3,,166,FabioCARTA,6001,ITA,1:27.543,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,4,3,5,,179,YoshiharuARINO,6075,JPN,1:27.848,q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,4,4,2,,148,SebastianPRAUS,6364,GER,1:28.243,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,4,5,4,,211,ZbigniewBRODKA,6096,POL,1:29.979,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,5,1,2,,127,SUIBaoKu,6416,CHN,1:37.136,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,5,2,1,,149,RobertSEIFERT,6176,GER,1:37.208,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,5,3,3,,103,AndrePULEC,6054,AUT,1:37.288,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,5,4,4,,226,VolodymyrGRYGORIEV,6741,UKR,1:37.530,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,6,1,2,,117,HAMELINCharles,6610,CAN,1:30.147,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,6,2,4,,177,TakafumiNISHITANI,6323,JPN,1:30.379,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,6,3,3,,184,ArturSULTANGALIYEV,6158,KAZ,1:31.633,q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,6,4,1,,222,SaschaLAUBER,6634,SUI,1:32.658,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,7,1,2,,165,NicolaRODIGARI,6332,ITA,1:28.850,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,7,2,1,,105,WimdeDEYNE,6699,BEL,1:29.007,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,7,3,3,,138,TomIVESON,6898,GBR,1:29.589,q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,7,4,4,,224,TomasGRESCHNER,6633,SVK,1:30.553,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,8,2,3,,223,MatusUZAK,6510,SVK,1:33.375,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,8,3,1,,221,DavidGROSSENBACHER,6962,SUI,1:33.843,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,8,4,4,,159,BYKANOVVladislav,6178,ISR,1:50.211,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,9,1,4,,235,RustySMITH,6496,USA,1:32.145,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,9,2,3,,204,NielsKERSTHOLT,7067,NED,1:32.187,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,9,3,2,,210,JakubJAWORSKI,6816,POL,1:33.495,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,9,4,1,,108,KirilPANDOV,6779,BUL,1:33.618,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,10,1,3,,116,EricBEDARD,6703,CAN,1:29.072,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,10,2,4,,137,JonELEY,6592,GBR,1:29.158,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,10,3,1,,225,CHENGEricI,6937,TPE,1:31.417,q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,10,4,2,,101,MarkMcNEE,6432,AUS,1:48.258,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,11,1,3,,115,Francois-LouisTREMBLAY,6704,CAN,1:29.702,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,11,2,2,,178,FumihikoKAKUBARI,6024,JPN,1:29.804,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,11,3,4,,218,RuslanZAKHAROV,6935,RUS,1:30.160,q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,11,4,1,,158,SergeiKASTOV,6591,ISR,1:30.211,,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,12,1,2,,192,LEEHo-Suk,6856,KOR,1:28.609,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,12,2,4,,233,AlexIZYKOWSKI,6627,USA,1:28.943,Q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,12,3,3,,104,PieterGYSEL,6425,BEL,1:29.545,q,
2005-2006,"2006 World Championships, USA",1000M,m,Preliminaries,12,4,1,,183,AndreySMETANIN,6459,KAZ,1:30.227,,
