race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,150,HaraldsSILOVS,6458,LAT,1:35.282,
0,2,2,,153,NielsKERSTHOLT,7067,NED,1:35.352,
