race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,2,3,,120,KIMJiYoo,8764,KOR,2:33.702,QA
0,3,5,,97,CHARLESAlyson,8722,CAN,2:34.189,QB
0,4,2,,92,WATANABEAoi,8744,JPN,2:34.242,QB
0,5,7,,72,ZAKHAROVAEvgeniya,7715,RUS,2:34.298,
0,6,6,,53,IongAKIM,9192,KAZ,2:34.433,
0,7,1,,101,LIXuan,9003,CHN,2:34.605,
1,1,5,,24,SCHULTINGSuzanne,8493,NED,2:23.812,QA
1,2,3,,2,SHIMSukHee,8092,KOR,2:23.994,QA
1,3,6,,26,BACSKAISaraLuca,8609,HUN,2:24.695,qA
1,4,1,,129,KONSTANTINOVAEkaterina,8510,RUS,2:25.839,QB
1,5,4,,138,CHENTong,9449,CHN,2:26.855,qB
1,6,7,,112,HIRAIAmi,8618,JPN,2:27.602,
1,7,2,,117,TIKHONOVAOlga,8621,KAZ,2:27.707,
2,1,3,,7,KimBOUTIN,8542,CAN,2:26.581,QA
2,2,5,,3,LIJinyu,9094,CHN,2:26.702,QA
2,3,1,,110,SIGHELArianna,8088,ITA,2:27.478,QB
2,4,6,,124,deVRIESRianne,8333,NED,2:27.817,QB
2,5,4,,29,SEJPALOVA-HRUZOVAMichaela,8553,CZE,2:28.295,qB
2,6,2,,58,CeciliaMAFFEI,6559,ITA,2:28.533,
