season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",2000mRelay,x,Repechage,1,1,1,,310,GERMANY,9592,GER,2:47.402,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",2000mRelay,x,Repechage,1,2,2,,316,ITALY,9472,ITA,2:48.070,q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",2000mRelay,x,Repechage,1,3,3,,335,UKRAINE,9480,UKR,2:58.381,
