race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,148,TakahiroFUJIMOTO,6277,JPN,1:28.274,Q
0,2,1,,124,JonELEY,6592,GBR,1:28.488,Q
0,3,3,,209,BlakeSKJELLERUP,6549,NZL,1:30.134,
0,4,4,,133,TorstenKROEGER,7141,GER,1:39.596,
1,2,3,,107,HAMELINCharles,6610,CAN,1:28.323,Q
1,3,1,,113,LIYe,6655,CHN,1:28.884,
1,4,2,,126,TomIVESON,6898,GBR,1:28.897,
2,1,4,,231,AnthonyLOBELLO,6958,USA,1:28.173,Q
2,2,1,,119,ThibautFAUCONNET,6785,FRA,1:28.359,Q
2,3,3,,118,SONGWeilong,7156,CHN,1:28.747,ADV
2,DQ,2,,147,SatoruTERAO,6320,JPN,DQ,
3,1,1,,116,HANJialiang,6168,CHN,1:28.261,Q
3,2,2,,221,ViacheslavKURGINIAN,6934,RUS,1:28.267,Q
3,3,3,,204,NielsKERSTHOLT,7067,NED,1:28.377,
3,4,4,,122,LEPAPESebastien,7554,FRA,1:29.144,
4,1,1,,228,J.R.CELSKI,7279,USA,1:28.886,Q
4,2,2,,112,RichardSHOEBRIDGE,6117,CAN,1:31.665,Q
4,3,4,,203,KNEGTSjinkie,7352,NED,1:39.965,ADV
4,DQ,3,,136,GaborGALAMBOS,6010,HUN,DQ,
5,1,2,,226,ApoloAntonOHNO,6497,USA,1:29.000,Q
5,2,3,,109,OlivierJEAN,6756,CAN,1:29.094,Q
5,3,1,,202,HaraldsSILOVS,6458,LAT,1:29.238,
5,4,4,,222,EvgeniiKOZULIN,7272,RUS,1:29.552,
6,1,4,,216,LEEHo-Suk,6856,KOR,1:29.166,Q
6,2,1,,101,LachlanHAY,6845,AUS,1:30.562,Q
6,3,2,,131,PaulHERRMANN,6803,GER,2:06.679,
6,DQ,3,,129,AnthonyDOUGLAS,6301,GBR,DQ,
