race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,10,ValerieMALTAIS,6216,CAN,1:35.480,Q
0,2,5,,14,KONGXue,7151,CHN,1:35.765,Q
0,3,2,,21,WALTERBianca,7232,GER,1:35.944,
0,4,3,,27,KONYAZsofia,7701,HUN,1:36.928,
0,5,4,,6,RayaZAHARIEVA,7410,BUL,1:37.670,
1,1,1,,18,XIAOHan,7962,CHN,1:31.999,Q
1,3,2,,53,OlgaBELYAKOVA,7112,RUS,1:32.058,q
1,4,3,,2,DeannaLOCKETT,7956,AUS,1:32.322,
1,5,4,,47,AidaBELLA,7538,POL,2:14.172,
2,1,1,,42,KIMMin-Jung,6831,KOR,1:32.934,Q
2,2,3,,9,JessicaHEWITT,7548,CAN,1:33.051,Q
2,3,4,,31,CeciliaMAFFEI,6559,ITA,1:33.543,
2,4,2,,52,EkaterinaBARANOK,7822,RUS,1:33.680,
3,1,2,,15,LIJianrou,7910,CHN,1:35.583,Q
3,2,1,,34,AyukoITO,6791,JPN,1:35.907,Q
3,3,5,,58,TatianaBODOVA,7250,SVK,1:37.027,
3,4,3,,3,Alix-MyraANDERSON,7353,AUS,1:37.514,
3,5,4,,60,OlenaKORINCHUK,7252,UKR,1:39.176,
4,1,3,,40,CHOHa-Ri,7028,KOR,1:32.399,Q
4,2,2,,48,JorienterMORS,6146,NED,1:32.603,Q
4,3,5,,25,BernadettHEIDUM,6798,HUN,1:33.257,
4,4,1,,36,YasukoSAKASHITA,6189,JPN,1:33.577,
4,5,4,,55,NinaEVTEEVA,6511,RUS,1:33.668,
5,1,4,,45,SHIMSukHee,8092,KOR,1:31.309,Q
5,2,2,,37,BibaSAKURAI,7240,JPN,1:31.374,Q
5,3,1,,7,Marie-EveDROLET,6059,CAN,1:31.514,q
5,4,5,,51,vanRUIJVENLara,7710,NED,1:33.114,
5,5,3,,33,YleniaTOTA,8036,ITA,1:36.455,
