race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,144,JUNGEun-Ju,6297,KOR,1:35.465,Q,
0,2,4,,152,KatalinKRISTO,6514,ROU,1:37.211,Q,
0,3,3,,149,MaaikeVOS,7180,NED,1:37.348,q,
0,4,5,,106,VeraANTANENKA,7099,BLR,1:37.729,,
0,5,1,,151,PatrycjaMALISZEWSKA,6154,POL,1:38.545,,
1,1,2,,161,AllisonBAVER,6533,USA,1:35.921,Q,
1,2,3,,109,AnneMALTAIS,6355,CAN,1:36.357,Q,
1,3,4,,102,VeronikaWINDISCH,6427,AUT,1:36.574,ADV,
1,DQ,1,,119,ChristinPRIEBST,6078,GER,DQ,,
2,1,2,,143,BYUNChun-Sa,7103,KOR,1:36.606,Q,
2,2,1,,146,EvitaKRIEVANE,6833,LAT,1:37.487,Q,
2,3,4,,125,CHRISTIEElise,7135,GBR,1:38.841,ADV,
2,DQ,3,,126,ErikaHUSZAR,6373,HUN,DQ,,
3,1,3,,108,AmandaOVERLAND,7079,CAN,1:36.630,Q,
3,2,4,,132,KatiaZINI,6076,ITA,1:36.726,Q,
3,3,2,,154,EkaterinaBELOVA,6190,RUS,1:37.143,q,
3,4,1,,128,ElenaKAPLAN,7236,ISR,1:38.606,,
4,2,3,,134,YukaKAMINO,6945,JPN,1:36.700,Q,
4,3,5,,148,AnnitavanDOORN,6440,NED,1:37.393,q,
4,4,4,,139,YelenaSKACHKOVA,6231,KAZ,1:39.154,,
4,5,1,,147,ViktorijaDERGACA,6913,LAT,1:39.257,,
5,1,4,,114,ZHOUYang,6222,CHN,1:40.172,Q,
5,2,2,,103,EvgeniaRADANOVA,6775,BUL,1:40.253,Q,
5,3,1,,160,RanyaEZZI,6840,SWE,1:41.893,,
5,4,3,,101,EmilyROSEMOND,6736,AUS,1:45.602,,
6,1,1,,113,FUTianYu,6650,CHN,1:35.706,Q,
6,2,4,,118,StephanieBOUVIER,6709,FRA,1:36.090,Q,
6,3,3,,127,BernadettHEIDUM,6798,HUN,1:36.494,q,
6,4,2,,156,ValeriyaREZNIK,6573,RUS,1:36.571,,
7,1,4,,107,KalynaROBERGE,6284,CAN,1:33.986,Q,
7,2,2,,117,KaterinaNOVOTNA,6647,CZE,1:34.117,Q,
7,3,3,,162,KimberlyDERRICK,6246,USA,1:34.217,q,
7,4,1,,140,InnaSIMONOVA,7241,KAZ,1:38.929,,
7,5,5,,159,KristinaPAPP,6028,SRB,2:00.079,,
8,1,2,,129,AriannaFONTANA,6227,ITA,1:37.119,Q,
8,2,3,,104,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,1:37.375,Q,
8,3,5,,124,SarahLINDSAY,6056,GBR,1:38.113,q,
8,4,4,,135,BibaSAKURAI,7240,JPN,1:38.594,,
8,5,1,,153,KingaKOVACS,6953,ROU,1:38.966,,
9,1,3,,112,ZHUMiLei,6576,CHN,1:35.928,Q,
9,2,2,,130,MartaCAPURSO,6328,ITA,1:36.126,Q,
9,3,1,,121,JuliaRIEDEL,6287,GER,1:36.607,q,
9,4,4,,150,PaulaBZURA,7168,POL,1:39.747,,
