race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,9,MyrtilleGOLLIN,6714,FRA,1:37.126,Q
0,2,4,,4,KimdeDAPPER,6854,BEL,1:37.717,Q
0,3,2,,31,OlgaMASKAIKINA,6685,RUS,1:38.370,
0,DQ,1,,22,JorienterMORS,6146,NED,DQ,
