season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2001-2002,2002 World Championships,5000MRelay,m,Heats,1,1,2,,,KOREA,7300,KOR,7:15.733,,
2001-2002,2002 World Championships,5000MRelay,m,Heats,1,2,3,,,ITALY,7301,ITA,7:15.886,,
2001-2002,2002 World Championships,5000MRelay,m,Heats,1,3,1,,,GREATBRITAIN,7320,GBR,7:18.014,,
2001-2002,2002 World Championships,5000MRelay,m,Heats,1,4,4,,,UNITEDSTATES,7306,USA,7:18.060,,
2001-2002,2002 World Championships,5000MRelay,m,Heats,2,1,2,,,CANADA,7309,CAN,6:59.683,,
2001-2002,2002 World Championships,5000MRelay,m,Heats,2,2,4,,,CHINA,7303,CHN,6:59.783,,
2001-2002,2002 World Championships,5000MRelay,m,Heats,2,3,3,,,JAPAN,7304,JPN,7:00.850,,
2001-2002,2002 World Championships,5000MRelay,m,Heats,2,4,1,,,BELGIUM,7897,BEL,7:25.578,,
