race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,2,2,,43,ZHUMiLei,6576,CHN,1:34.892,Q
0,3,4,,35,AnoukLEBLANC-BOUCHER,6795,CAN,1:34.937,
0,4,1,,32,EvgeniaRADANOVA,6775,BUL,1:35.153,
1,1,2,,40,WANGMeng,6594,CHN,1:34.932,Q
1,2,3,,72,JEONJi-Soo,6232,KOR,1:35.021,Q
1,3,4,,69,JINSun-Yu,6108,KOR,1:35.023,
1,4,1,,34,AmandaOVERLAND,7079,CAN,1:35.455,
